id,c1,c2,c3,c4,c5,c6
109292,0.8844,5.7677,8.0553,2.3367,3.852,4.429
109293,3.827,4.5078,8.2059,0.6337,2.8055,0.8172
109294,0.0,0.0,2.6014,1.0093,2.4924,0.0
109295,2.8166,2.0851,5.4751,0.8103,0.0,1.8668
109296,0.3126,4.7099,5.5732,0.0,2.0629,0.0
109297,2.7944,3.7431,3.9176,2.0839,2.4571,1.9601
109298,1.9648,8.1564,8.2449,2.3272,5.7736,3.4216
109299,1.1147,2.0189,3.6926,0.9616,1.5428,2.8198
87372,0.0,4.5001,8.6868,1.1667,4.292,2.0029
109300,0.5527,2.9858,3.2205,0.0,1.989,1.3066
109301,1.6558,5.2819,11.5994,0.2487,2.1549,3.3358
109302,0.0,1.2377,0.0,2.2027,1.2377,0.7412
109303,0.0,2.5598,6.4298,2.3803,2.7385,2.1156
109304,0.0,1.5807,3.9674,1.4793,2.1593,1.0951
109305,0.0,0.0,3.1413,1.2033,0.0,2.0825
109306,0.3378,2.2855,2.4321,0.0,1.2695,1.4274
109307,1.1133,1.5954,2.8114,0.8825,2.7087,1.1133
109308,0.4147,2.1915,3.7731,0.0,1.6781,2.1215
109309,0.556,5.3716,6.2555,1.8656,2.1289,0.9546
87373,1.4385,7.4007,6.4498,1.8629,3.6298,4.3124
109310,1.3528,7.3708,10.2641,0.6317,3.0163,4.2053
109311,0.6053,2.3448,3.7583,0.6682,2.1516,3.356
109312,2.2094,2.4012,1.7361,1.614,0.0,3.1583
109313,1.6201,1.8846,9.091,0.8175,2.9976,3.7757
109314,0.0,2.847,6.5403,2.3913,3.3178,1.6682
109315,1.9369,4.804,4.1535,1.434,3.2863,2.8226
109316,0.4975,0.0,0.453,0.0,0.0,1.3672
109317,0.0,0.0,1.5662,0.0,1.645,0.0
109318,0.0,3.0872,4.6063,0.0,0.0,0.3335
109319,0.4258,0.0,2.1004,0.0,0.8146,0.0
87374,0.39,0.7058,1.4125,1.1764,0.7461,0.7058
109320,0.714,0.8182,3.5729,0.4988,3.2097,1.5268
109321,2.7022,3.8519,2.2945,0.5879,2.0723,6.0133
109322,1.1128,3.4936,5.3666,0.0,5.0208,2.4138
109323,1.0363,2.6608,4.7668,1.9406,3.2165,5.4397
109324,1.4578,1.7679,4.7515,0.8448,0.7594,0.0
109325,0.0668,3.4338,2.0807,0.2444,0.7298,0.9321
109326,0.3101,1.2015,3.3214,0.0,1.6253,0.566
109327,0.0,1.1724,1.7906,0.0,0.4491,0.7234
109328,0.4814,4.8818,7.9336,0.0,1.217,2.1989
87375,1.7655,2.8171,5.3991,1.4591,4.0677,1.5858
109330,0.0,1.0156,7.0062,0.0,4.3303,0.6529
109331,2.6183,3.4376,4.0954,0.8845,2.501,2.5712
109332,0.0,3.7808,3.8653,0.0,2.0595,0.986
109333,0.0,1.3891,1.3891,0.0,0.0,0.6813
109334,0.0,4.2678,4.0803,1.8996,2.795,0.0
109335,0.0,2.9863,4.539,1.9426,3.0908,2.0758
109336,0.8447,6.5747,1.6745,2.0949,3.8495,2.0706
109337,1.9876,3.9571,8.8233,0.8941,5.2884,2.7657
109338,0.2276,1.5207,1.5247,0.0,0.3026,0.5302
109339,0.582,3.0671,1.602,0.0,0.0,2.3222
87376,0.0,2.7932,4.4197,2.3215,1.3056,2.0592
85179,0.4446,3.1469,3.4812,2.7198,3.1635,4.1719
109340,0.3592,2.8301,7.616,0.0,0.0,3.3172
109341,1.5196,7.4021,11.4582,0.6783,3.782,4.7986
109342,0.0,0.4464,2.6002,0.0,2.3173,0.7293
109343,0.5131,0.6614,2.9073,4.3401,1.2375,2.759
109344,2.0804,4.4087,3.5549,2.1768,1.7194,1.9871
109345,0.2324,2.7632,7.5681,0.4285,1.1477,0.9893
109346,0.4506,0.7723,0.0,1.6638,1.5258,1.6863
109347,2.1291,6.1671,12.489,1.6066,3.8285,3.4474
109349,1.4893,4.4459,3.751,1.0302,1.0617,0.0
87377,0.0,2.3224,3.6894,0.0,1.3657,1.7704
109350,1.0789,3.1702,3.343,2.1841,1.9425,1.9823
109351,0.3221,5.7332,5.1303,0.0,2.1447,2.6745
109352,0.0,0.6461,4.2968,0.0,0.6461,1.3499
109353,0.9565,5.8228,5.0417,1.4074,5.6389,2.1527
109354,0.0,0.0,1.1476,1.4286,0.0,1.4286
109355,0.0,2.4005,3.8298,0.0,3.4159,3.5257
109356,1.6645,10.3019,8.7703,0.9772,6.696,4.9489
109357,0.0,1.4384,3.7966,0.0,1.5032,0.0
109358,0.0,2.6838,3.3142,0.0,1.3142,2.3167
109359,0.7181,1.0494,4.1317,1.219,2.2688,0.9492
87378,0.0,0.0,1.878,0.0,1.6454,0.0
109360,0.0,1.262,3.033,0.0,2.1858,2.6255
109361,0.0,2.0592,2.6841,2.0592,2.0592,0.0
109362,0.0,0.0,0.6197,0.0,0.0,0.0
109363,0.4394,0.6822,3.2945,0.6035,3.0601,1.1453
109364,0.0,0.0,2.6304,0.8226,2.0465,1.8078
109366,2.0727,3.8363,7.3667,1.3022,3.6754,0.4022
109367,2.0418,3.8055,7.3198,1.3022,3.6594,0.4022
109368,0.5851,3.9409,6.4694,1.1423,1.3222,2.3878
109369,7.1106,6.0641,4.9244,0.0,5.4336,4.124
87379,0.0,1.4626,6.5572,1.1376,2.4843,3.1381
109370,0.481,2.4257,4.0257,3.6758,6.1242,3.4821
109371,0.3568,2.9864,3.7839,0.0,2.4935,2.1174
109372,2.5594,2.8581,2.1059,0.8416,4.0838,3.3684
109373,3.318,6.3705,4.7892,0.0,1.7354,2.3432
109375,3.4941,5.3368,7.8285,1.0249,4.1338,2.4662
109376,0.0,5.5501,4.9077,1.6128,2.2354,1.1775
109377,1.751,3.4279,10.2288,0.0,2.29,4.1997
109378,1.184,4.8491,4.7572,1.4905,2.3758,2.6709
87380,0.0,3.6514,10.9345,0.0,1.7137,4.4902
109380,0.7626,3.6586,5.9553,0.0,1.8573,0.6473
109381,0.0,2.4316,6.7082,0.0,3.9307,4.544
109382,0.0,1.0056,4.2833,1.0436,2.2873,0.0
109383,1.4066,1.0127,5.2483,0.0,0.0,2.9241
109384,5.7851,8.556,5.2929,3.0814,2.74,0.6159
109385,3.4119,1.7157,2.7543,0.0,0.0,2.5438
109386,1.6223,7.5337,4.3599,2.2085,2.3927,0.0
109387,4.3947,7.3794,3.6603,1.8461,1.2076,0.0
109388,1.8928,9.5471,6.0066,2.1584,1.8928,0.8991
109389,2.6492,3.4469,3.4476,0.0,0.0,0.0
87381,0.3279,1.5307,3.1308,0.0,2.8839,1.6263
109390,3.3879,4.8057,9.4295,0.0,4.6537,6.1951
109391,2.6887,6.6292,2.054,0.0,5.5068,0.0
109392,0.0,0.0,1.7557,0.0,1.7557,0.0
109393,0.3371,3.2151,0.6709,0.0,0.0,0.8149
109394,1.0085,2.5628,7.041,0.0,1.4243,1.5777
109395,1.6318,0.0,1.6225,1.224,0.0,1.8624
109396,0.0,0.8013,5.493,1.7313,0.6136,2.3306
109397,0.0,1.4269,0.6866,2.4956,3.0646,0.0
109398,0.0,0.0,0.9393,0.9396,0.0,0.0
109399,1.9084,1.0442,3.3854,0.0,1.0442,0.7493
87382,0.0,0.9197,3.234,0.0,2.284,1.686
109400,0.0,0.764,4.3992,0.0,0.9573,1.9035
109401,0.9828,5.3244,6.0986,0.0,3.6234,1.7159
109402,0.6573,0.0,1.1162,5.9446,2.4323,1.9734
109403,1.7284,3.4979,2.2364,1.6493,3.3142,2.6402
109404,1.1549,1.1549,3.3378,0.0,2.7381,0.0
109405,0.9375,0.0,0.6341,1.3965,0.9176,0.0
109406,0.3817,4.5218,4.9365,0.889,4.8054,2.3672
109407,0.5484,1.0915,1.0915,0.9986,0.0,1.3258
109408,0.0,3.8113,1.237,0.0,3.3506,2.7154
109409,0.5139,4.3944,5.7069,0.611,1.6164,0.7215
87383,0.7669,5.9019,6.9801,3.5428,2.9402,2.9956
109410,1.5138,6.8529,9.6486,0.6055,2.3861,6.4944
109411,0.5379,0.9062,2.8648,0.0,0.0,1.8014
109412,0.5339,4.0712,0.0,2.462,2.7069,2.7019
109413,0.0,0.7263,3.5939,0.7668,0.7668,0.5995
109414,1.7095,2.7664,7.3836,0.0,0.8377,2.0321
109415,0.0,0.8364,1.5682,1.2145,1.2145,2.0849
109416,0.0,4.5388,7.9248,1.0804,2.6228,2.8585
109417,1.0714,2.775,4.0266,0.0,0.0,0.9329
109418,1.0682,4.5719,2.4869,2.4442,1.745,0.0
109419,0.5255,0.0,0.0,0.0,0.0,0.0
87384,2.8918,3.0315,4.3698,0.7619,3.506,3.3415
109420,3.5688,4.2282,8.7907,0.9052,2.9169,0.3531
109421,0.0,0.861,0.0,0.0,0.0,0.0
109422,0.3436,2.3707,1.6978,0.0,0.8976,0.0
109423,1.7796,2.9628,1.7796,1.2534,5.0362,1.7094
109424,1.6351,5.017,3.512,3.3666,1.5809,1.8666
109425,1.0633,0.0,1.9655,0.0,0.0,1.369
109426,0.3874,1.9744,5.3789,0.0,1.7484,1.7933
109427,0.0,2.8084,4.4082,0.0,3.741,2.4561
109428,0.0,1.3314,0.0,1.3314,1.3314,0.0
109429,0.3475,0.5733,4.4968,0.7313,1.9315,1.4369
87385,0.0,1.3259,2.9096,0.0,4.2355,0.0
109430,0.0,1.5203,1.2542,1.9425,1.1276,0.0
109431,3.1373,3.3543,2.3405,1.5268,3.0648,1.6607
109432,0.4116,2.2153,3.5202,0.0,0.0,2.5432
109433,0.0,0.8986,5.6388,0.0,0.0,2.1297
109434,1.7258,0.7745,2.7527,0.0,1.3478,0.0
109435,1.9179,3.7792,4.0038,0.692,3.4689,2.1564
109436,0.5203,1.1621,0.0,0.0,1.1621,0.0
109437,1.2956,2.9666,2.9666,1.0873,5.9997,4.0539
109438,1.5335,4.28,1.9641,0.8863,0.7581,2.5673
109439,1.3878,3.2802,3.0423,0.0,0.0,3.2494
87386,0.6697,6.497,4.5913,1.0761,1.8096,1.2771
85180,0.7974,2.3574,9.5923,0.6176,2.2804,2.9689
109440,2.3929,1.5426,5.9582,1.5426,1.5426,0.0
109441,1.4403,4.2593,0.5477,0.0,0.9855,0.0
109442,1.6968,2.5182,6.1724,0.0,3.7833,3.6541
109443,1.091,5.9049,6.42,0.7941,2.6198,3.4412
109444,0.0,0.0,2.1262,0.0,0.0,0.0
109445,0.9541,2.4225,2.2558,0.0,1.8371,2.2015
109446,0.4469,0.0,2.8653,0.0,0.0,2.9476
109447,0.3696,2.4805,2.2422,0.0,0.685,0.0
87387,0.0,0.0,4.6171,0.0,1.3979,1.3979
109450,0.0,1.7885,4.4043,1.7885,0.0,0.0
109451,0.5575,0.7991,0.7991,0.0,0.7991,0.0
109452,0.0,0.8729,4.7588,0.0,0.0,1.9634
109453,2.0565,3.7687,7.0034,0.0,2.0251,2.8267
109454,2.0736,3.8053,6.3539,0.0,3.4117,2.0736
109455,1.5997,8.6521,7.7047,0.7678,4.1383,2.0235
109456,3.4949,10.4394,9.1134,1.3197,5.2813,6.7119
109457,0.0,2.3726,4.1733,0.0,0.4476,1.9063
109458,0.0,1.7051,2.8224,2.3249,1.1173,0.0
109459,0.0,5.1156,8.5936,1.4044,2.1065,4.1492
87388,1.4026,3.9178,5.3934,0.8645,2.4345,3.1087
109460,2.4671,4.5009,5.384,1.5491,0.0,2.239
109461,1.246,2.0103,3.7442,2.999,0.9925,0.8957
109462,1.8455,6.5329,8.0974,1.8807,3.5247,2.2662
109463,0.0,1.0634,5.5019,1.1277,1.1277,0.0
109465,0.0,6.0521,6.767,1.3595,3.9415,2.7965
109466,0.0,0.9299,3.6291,0.9299,2.0002,0.0
109467,1.0766,1.2516,2.3021,0.0,1.0343,1.0823
109468,0.0,0.0,1.8522,0.0,0.7388,1.2112
109469,6.672,7.229,4.4677,1.3731,4.6128,5.7214
87389,0.0,2.8225,2.8225,0.0,3.8676,0.0
109470,1.1735,1.9183,5.2771,0.8236,1.954,3.5436
109471,0.38,1.5496,8.9172,4.337,2.2147,2.6645
109472,0.0,4.2823,8.5056,0.0,2.2357,3.7138
109473,0.0,1.6683,1.6683,3.1285,0.0,0.0
109474,1.7515,2.8227,6.2573,0.0,3.7252,3.7702
109475,1.9642,0.6222,7.9204,0.0,2.596,2.91
109476,1.5958,1.9229,7.931,0.0,2.5936,4.5189
109477,0.0,1.9124,5.0083,0.0,2.6406,1.2865
109478,0.3383,2.7261,7.3682,1.9838,2.1159,4.8545
109479,1.7858,2.6078,4.5061,0.7009,1.9238,1.2224
87390,0.0,1.9354,2.556,0.6815,2.0882,3.825
109480,0.4411,6.0485,5.4205,3.446,2.7296,1.7156
109482,0.4854,0.8005,8.2066,0.0,1.477,6.9165
109483,3.5567,9.9352,7.3206,0.0,3.6648,5.3527
109484,0.282,3.1141,4.0531,3.2336,2.9167,1.9335
109485,0.0,2.7771,6.2196,0.0,0.6605,1.3065
109486,1.4331,6.5629,4.4453,0.0,2.9023,2.5109
109487,0.1164,2.232,1.6864,1.4022,2.548,0.3219
109488,0.1164,2.232,2.6763,1.4022,2.59,1.3118
109489,0.0,2.7781,2.2994,0.0,0.9608,1.8071
87391,0.9421,3.9029,6.7036,1.8341,4.6476,3.1408
109490,0.0,0.0,2.9254,0.0,0.0,0.0
109491,1.5488,5.351,6.8771,2.476,3.5759,3.6714
109492,2.7179,0.957,3.8331,2.2417,2.2417,4.0026
109494,1.4699,1.6345,5.9803,0.0,3.603,5.2313
109495,1.0771,3.1542,2.6777,1.932,2.626,1.8501
109496,1.5957,1.1197,1.1197,0.0,1.1197,2.7154
109497,0.4762,1.1581,5.0665,0.0,1.7402,0.4762
109498,0.0,2.2577,3.6265,1.0908,3.6265,1.0352
109499,3.6963,3.6152,4.1187,0.3455,2.8618,1.0633
87392,0.0,7.7722,6.0044,2.095,5.0135,2.9995
109500,0.0,0.5511,6.9646,0.0,2.5871,3.458
109501,3.115,4.9889,7.0748,0.5754,0.4062,4.3399
109502,3.115,4.9889,7.0748,0.5754,0.4062,4.3399
109503,0.0,7.7636,1.4975,1.1099,1.3482,1.314
109504,1.1273,4.7626,6.929,0.0,0.8172,1.8436
109505,0.0,2.2723,1.3428,0.764,1.2282,2.5491
109506,2.4212,3.5182,3.6184,0.0,0.0,2.8318
109507,0.0,0.8653,4.2724,0.0,0.0,0.8491
109508,0.8202,4.515,1.0329,3.4821,3.3024,1.3081
87393,0.2004,0.3601,2.7252,1.1552,4.1963,1.5394
109511,0.9741,1.8658,1.5087,3.0481,1.9645,0.9741
109512,0.5119,1.5783,2.3738,1.8823,1.8823,4.4165
109513,0.0,5.0065,6.7302,3.0576,3.9447,1.6808
109514,0.0,1.8166,3.968,0.0,0.0,0.591
109515,2.9722,6.5587,8.2025,2.0824,3.3191,5.5889
109516,0.0,2.2196,6.9982,0.0,1.3793,4.0691
109517,1.0177,0.0,0.0,0.0,0.0,1.0774
109518,1.244,0.0,3.067,0.0,1.0623,0.7232
109520,0.0,2.7846,1.2036,1.0623,1.3893,0.0
109521,0.178,4.7595,6.5781,2.4564,4.0798,3.1867
109522,0.0,3.0912,2.4241,0.0,2.7516,1.6678
109523,2.32,6.5491,9.905,0.8208,1.3404,2.9736
109524,1.5867,3.6365,8.3178,0.0,3.3542,4.4769
109525,0.0,1.1847,0.2724,0.0,0.4055,0.0
109526,0.0,2.2157,4.5568,0.7124,0.4813,2.0316
109527,1.1411,1.7754,6.8815,0.0,2.0058,0.0
109528,0.159,1.4609,2.265,0.6874,2.7876,0.6874
109529,0.0,0.9505,4.0796,0.0,1.7509,0.745
87395,0.4027,2.632,2.2885,0.0,3.7957,1.6989
109531,0.0,3.0686,1.8817,3.9892,0.0,0.9611
109532,0.0,0.0,0.0,1.4876,0.0,0.0
109533,0.2871,4.9037,7.2751,0.7214,5.4985,3.1408
109534,0.4002,1.1804,2.1199,0.7491,0.0,0.5006
109535,1.7426,4.3398,8.083,1.0235,3.3511,2.7875
109536,0.9665,2.0786,2.669,0.7728,1.474,1.2833
109537,0.0,0.8696,3.9345,0.0,0.6937,0.0
109539,0.0,2.0335,2.3557,2.6251,3.7301,2.3606
87396,1.1138,1.7422,2.5666,0.0,1.8487,3.6624
85181,0.0,0.0,1.4139,0.0,3.0178,1.6039
109540,1.3684,1.8444,3.301,2.0821,1.8444,3.1095
109541,0.0,1.8292,0.5128,0.0,1.8292,1.779
109542,0.5483,0.563,6.9401,0.0,0.6178,0.0
109543,0.0,1.4594,3.451,1.0341,2.7551,1.0237
109544,0.2735,2.332,5.4233,0.8502,5.1371,1.3529
109545,1.7078,1.861,1.854,0.6433,0.8308,1.6144
109546,0.6322,0.0,3.3347,0.0,0.905,0.6322
109547,0.4538,0.0,2.827,0.0,1.0238,1.0238
109548,0.923,4.821,4.0641,1.1254,0.0,1.4946
109549,0.0,1.9137,2.966,0.0,0.0,0.6763
87397,1.4653,3.4144,3.3772,2.2085,1.6088,2.5828
109550,2.2246,5.7678,7.3658,0.8367,2.5007,3.7152
109551,0.0,9.6538,7.0934,0.0,3.8623,4.4659
109552,1.1331,3.0941,3.3688,0.0,3.0687,2.2357
109553,0.7784,3.2435,3.4785,0.6833,2.8437,4.108
109554,1.2624,1.2694,7.3587,0.0,1.2786,1.2694
109555,0.0,1.4189,3.1161,0.0,2.2579,2.2675
109556,1.359,1.819,4.054,0.8364,5.6513,1.6869
109557,1.4513,5.3002,5.1688,0.5413,2.7451,2.7323
109558,0.0,1.6677,0.5667,0.7069,1.1348,1.2751
109559,2.1203,3.6721,2.9361,0.0,0.8029,1.9569
87398,1.1826,2.0192,5.6133,0.7091,1.44,1.9506
109560,0.5533,1.2734,2.0101,1.3028,2.0328,2.7383
109561,0.0,3.033,2.6533,0.0,1.9817,1.4833
109562,3.8613,2.1835,0.0,2.1835,1.6237,2.7032
109563,0.4315,2.1848,10.9142,0.8716,2.8493,4.1975
109564,0.5955,4.2102,3.4565,0.0,3.3715,0.5955
109565,0.784,1.9366,2.6285,0.0,0.9944,3.3051
109566,0.4433,2.6894,9.4066,0.0,3.1868,0.944
109567,1.187,1.1526,2.3885,0.9103,1.1526,0.6273
109568,0.5284,0.0,1.9616,0.0,0.0,0.0
109569,2.3424,9.4887,12.0138,0.7962,0.6616,5.342
87399,0.0,1.5107,1.8538,0.7251,0.7251,0.0
109570,2.5884,3.162,5.1354,0.0,2.5884,0.0
109571,0.503,0.0,0.9631,0.0,0.0,0.0
109572,0.3308,2.1645,1.9541,0.0,1.7636,0.0
109573,1.3371,2.6787,3.5265,1.4674,1.8217,2.1081
109574,1.9765,0.0,2.7926,0.0,1.9765,1.9765
109575,0.0,0.0,0.0,0.0,0.0,0.0
109576,0.0,0.0,3.8363,0.0,2.7013,1.1056
109577,0.0,1.9666,0.0,0.0,0.0,0.0
109578,0.4809,2.8005,2.2122,1.5118,1.2887,0.0
109579,0.5636,3.0509,2.2756,1.5787,0.0,0.6969
87400,0.0,3.2538,3.8719,0.9368,2.2219,2.2387
109580,0.0,0.0,0.8297,0.7887,0.0,1.908
109581,3.284,5.8895,5.5764,1.2859,3.7375,2.6398
109582,0.4508,2.391,5.5125,0.0,0.0,2.2751
109583,2.3062,4.0337,5.51,0.0,1.8848,2.2148
109584,1.029,3.6048,5.8626,0.3525,1.5914,4.4268
109585,1.6058,3.4715,5.5239,0.5104,2.2999,3.0336
109586,0.0,2.7115,2.6709,2.4387,1.0583,0.6356
109587,0.0,1.3537,5.3631,1.4561,2.8257,2.4669
109588,0.9988,2.6503,7.2406,0.0,0.6512,1.3715
109589,4.4609,3.9815,1.3334,0.0,1.7051,1.7498
87401,0.8589,7.1651,6.9009,1.6241,2.3123,3.9587
109592,1.3618,1.3618,0.5795,0.0,2.7199,0.0
109593,0.4738,2.3936,5.0435,1.757,5.5103,3.2342
109594,0.0,0.0,8.7653,0.0,0.0,0.0
109595,0.8847,2.161,0.8604,1.3006,4.5666,1.6908
109596,1.1782,2.7173,4.492,0.0,1.796,0.5584
109597,2.4339,4.9225,7.7139,0.0,1.1379,5.3919
109598,0.5783,0.0,1.9076,0.0,1.9076,0.0
109599,0.0,1.493,0.6655,1.493,1.493,0.0
87402,1.0645,0.8207,6.0947,0.8834,1.0645,1.8852
109600,0.0,3.0093,1.5193,1.49,1.49,0.0
109601,3.6992,3.6992,2.1791,0.0,0.0,1.9229
109602,0.0,0.0,0.0,0.0,0.0,0.0
109603,0.0,3.9434,3.0337,0.0,0.0,3.0059
109604,0.0,1.5249,3.0195,0.0,1.7551,0.789
109605,0.0,1.5249,3.0195,0.0,1.7551,0.789
109606,2.394,0.0,4.3711,0.0,2.0236,1.3913
109607,0.2842,2.1958,2.8707,0.6759,3.2734,0.2842
109608,1.284,8.052,5.7464,2.648,5.112,3.2549
109609,0.5132,0.0,0.4855,0.0,0.0,1.0044
87403,0.0,3.0146,7.3796,0.0,2.1641,4.2699
109610,0.0,1.8235,0.0,0.0,0.0,0.0
109611,0.0,2.5533,2.1855,0.9475,2.1855,0.8025
109612,1.9235,0.8967,4.3369,0.0,2.1797,3.0169
109613,0.4012,1.8327,2.2976,1.5057,2.2635,0.7912
109614,0.0,1.6288,4.5664,0.4769,3.0667,1.073
109615,0.6041,1.3117,4.6951,0.7049,2.7197,1.9296
109616,0.0,2.6477,1.5086,0.828,1.7339,1.5086
109617,0.8049,6.1172,7.283,0.8049,5.2154,4.4329
109618,1.6025,4.7891,4.8827,0.0,2.1728,1.8751
109619,2.0451,7.8201,7.0726,0.0,4.4786,4.4284
87404,1.146,1.7755,6.0353,1.3667,2.9056,4.9349
109620,2.6337,5.3283,4.2918,0.0,2.8506,2.3656
109621,1.0597,2.3789,4.9158,1.2648,2.4227,2.8138
109622,0.9547,2.1841,2.8354,0.4664,0.6119,1.4548
109623,0.0,0.7792,5.3118,0.7978,2.4305,0.3047
109624,0.0,2.0075,4.6581,0.0,0.0,0.74
109625,0.3415,1.2276,3.9443,0.7474,2.5107,1.2276
109626,0.8978,4.5416,5.7904,0.0,5.4476,1.5197
109627,0.0,0.0,3.7776,2.2745,2.2745,0.0
109628,0.5359,2.8621,5.4165,0.0,0.0,2.4806
109629,1.55,5.5257,5.4757,2.6985,1.7739,4.4686
87405,0.0,1.6144,4.3854,1.6144,1.3064,0.0
109630,1.4188,2.5835,7.6921,1.392,3.2321,7.2337
109631,0.0,0.0,0.0,0.0,0.0,0.0
109632,0.0,0.0,0.0,0.0,0.0,0.0
109633,1.1834,4.2621,3.5814,2.729,3.6578,1.7632
109634,0.6055,0.888,1.9615,3.573,2.924,2.8637
109635,0.0,0.0,1.4553,0.0,0.0,0.0
109636,1.6241,3.2149,5.8214,0.0,1.1771,1.4573
109637,1.1212,3.8194,4.9117,0.0,3.9367,1.1212
109638,0.2529,6.199,8.4374,0.0,4.6828,4.3718
109639,0.0,0.0,2.8203,0.0,0.0,0.8674
87406,0.0,2.2126,4.236,1.1386,1.3374,1.6056
85182,0.0,1.7665,1.1603,0.0,0.0,0.0
109640,1.238,6.2028,5.5276,0.0,0.7121,2.9845
109641,0.1862,2.6319,4.2796,0.0,0.5978,1.8225
109642,0.0,1.0625,0.0,1.0625,1.0625,0.9603
109643,0.0,3.7664,5.4072,0.0,1.6278,3.8217
109644,2.0455,1.5773,0.0,0.0,1.5773,0.0
109645,1.21,6.7032,7.144,0.9638,2.0726,2.1604
109646,4.731,6.2226,9.1933,1.7084,3.1777,3.5219
109647,1.2086,2.389,5.2794,0.5347,1.9297,3.0206
109648,0.8984,6.1378,3.2573,0.8178,3.3098,0.767
109649,0.9179,1.0433,4.7654,0.0,2.6272,1.4838
87407,0.0,0.0,2.4707,0.0,1.7193,0.0
109650,0.0,2.1916,2.7069,0.6141,2.27,2.1191
109651,0.4183,1.9357,7.1801,2.7068,1.9276,0.0
109652,0.0,2.211,2.1898,0.8374,1.7366,2.3285
109653,0.0,1.0764,4.7249,1.945,2.2852,0.5052
109654,0.0,3.4467,4.5142,0.0,1.8645,0.9304
109655,0.9005,0.662,1.6007,0.0,0.662,2.5012
109656,1.8971,1.4029,5.3078,1.2551,3.299,2.562
109657,2.1277,4.1819,5.3355,0.8396,0.8168,4.2939
109658,0.581,4.2811,7.9458,2.5101,1.9779,1.7185
109659,2.8458,4.1359,5.9774,0.7729,2.2649,1.6331
109660,0.4398,5.4105,2.9351,3.2597,3.7153,1.4017
109661,0.3601,1.0589,3.6553,0.0,1.0589,3.8093
109662,0.0,3.1806,4.3199,0.0,2.3995,1.4809
109663,2.4068,2.7306,6.503,0.2884,3.051,4.2205
109664,0.0,2.71,2.1112,1.4851,0.0,1.0248
109665,0.0,0.8501,2.0391,0.0,0.8501,0.8501
109666,0.9106,2.0246,1.512,0.0,1.258,0.7851
109668,0.928,0.0,1.7298,0.0,0.0,1.6394
109669,0.4349,1.4887,1.4735,0.0,1.4887,0.6656
87409,0.0,0.7998,0.0,0.0,1.3623,0.0
109670,0.0,0.9174,2.4932,0.8506,0.8506,0.0
109671,0.0,0.8993,2.2085,3.3546,3.3546,0.0
109672,0.0,2.9493,6.6986,0.9322,2.0302,0.0
109673,1.4417,2.6067,4.1589,1.165,1.165,1.2977
109674,3.2818,1.8591,6.5337,1.6149,3.7358,1.2763
109675,0.0,4.4612,4.7877,0.0,2.3717,1.468
109676,1.1674,1.4139,5.1773,2.0752,3.9855,2.6467
109677,0.3864,0.6257,4.9775,0.0,2.4592,0.8466
109678,0.614,1.8931,4.8132,1.3362,1.9653,1.594
109679,2.2734,6.1676,10.6059,0.6695,8.4538,6.3528
87410,0.6547,6.7779,6.6492,2.7231,2.7231,1.6957
109680,0.9104,3.619,5.8466,0.0,0.6626,2.7366
109681,0.7137,0.5489,4.4495,0.0,0.583,3.8383
109682,0.0,7.3304,6.2418,0.5609,2.3712,1.6532
109684,3.608,7.8823,7.5228,0.8533,2.0347,4.91
109685,0.5304,1.4417,1.4417,0.7749,0.0,2.5113
109686,0.6015,3.3476,3.9973,1.8149,2.3208,0.513
109687,0.0,0.9979,3.8774,1.1092,2.107,0.9277
109688,0.0,1.3353,2.9225,0.9007,2.3706,1.6203
109689,2.731,5.4986,5.3506,0.0,0.0,3.9245
87411,0.0,1.1104,1.6564,0.0,0.0,1.3488
109690,1.0886,1.9701,4.7503,0.0,0.4984,3.6149
109691,0.7867,1.44,2.4725,2.5797,1.9429,2.0451
109692,2.6283,8.7948,6.1716,0.0,3.407,2.6535
109693,0.7164,3.3249,0.0,0.0,0.0,3.8414
109694,1.2076,5.1421,8.2914,1.0638,5.5943,3.0484
109695,0.3994,0.7178,5.4428,1.2275,1.0525,2.4209
109696,1.0675,0.0,0.0,0.0,1.0447,0.0
109697,1.393,4.8533,7.9595,0.0,3.342,3.1349
109698,0.4522,0.7102,1.691,0.0,1.9597,1.7865
109699,0.0,2.2256,0.0,1.7697,3.1656,0.0
87412,0.0,1.4492,4.6548,0.0,0.4791,1.8539
109700,0.4445,1.9768,2.7544,0.0,2.4201,1.1154
109701,0.0,1.5978,0.8814,1.853,1.5978,0.0
109702,0.0,3.5647,4.7628,1.2038,2.2228,0.0
109703,0.0,1.2615,1.2615,1.2615,1.2615,0.0
109704,0.0,1.3113,3.5367,2.7094,1.3113,0.0
109705,1.735,2.9036,7.8237,0.0,1.8316,6.0359
109706,0.0,1.3509,0.9036,1.7413,2.6449,0.9036
109707,0.0,0.9543,2.1949,0.0,1.1833,0.9543
109708,0.0,1.1958,3.7568,0.0,2.0649,2.7178
109709,0.2232,3.7731,7.0274,0.6439,4.737,3.1045
87413,0.3733,1.9106,2.9006,1.3806,2.2173,0.0
109710,0.4898,0.0,1.9077,0.0,1.2186,0.0
109712,0.0,0.9082,1.7487,0.0,0.9082,0.0
109713,0.0,2.3979,3.0972,0.0,3.4246,1.9382
109714,0.047,1.6581,2.6019,1.46,1.931,0.1047
