id,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
112326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112327,0.0,1.941,0.0,0.0,0.0,0.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112328,0.0,0.0,0.0,0.0,1.6837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1572,0.0,0.0,0.0,0.0,0.8097,0.0,1.3132
112331,0.0,0.0,0.6839,0.0,0.4815,1.0945,0.0,0.0,0.0,0.0,0.4815,0.0,0.0,0.0,0.4815,0.0,0.0,0.0,0.0,0.0
112332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.837,0.0,0.0,1.4827,0.0
112335,1.1338,2.0203,0.0,0.0,0.8997,0.0,1.4001,0.0,0.0,0.0,0.0,0.0,0.4474,0.0,0.0,0.0,0.0,1.1338,0.0,0.0
112336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112337,0.0,0.0,0.0,0.0,0.2971,0.5487,0.0,0.0,0.0,0.0,0.2971,0.0,0.0,0.0,0.2971,0.9722,0.0,0.0,0.0,0.0
112338,1.6863,0.0,0.0,0.0,0.0,1.0105,0.0,0.0,0.0,0.0,0.0,0.7855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87678,0.0,0.0,0.0,0.0,0.7421,0.8163,0.2927,0.0,0.0,0.0,1.2099,0.0,0.4072,0.0,0.4494,0.986,0.0,0.0,0.0,0.0
112339,0.0,0.0,0.0,0.0,0.1594,0.2209,0.1594,0.453,0.0,0.0,0.3679,0.0,0.0,0.333,0.1807,0.826,0.0,0.2782,0.0,0.0
112340,0.0,0.0,0.0,0.0,1.5676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112341,0.0,0.0,0.0,0.0,0.0,1.4281,0.0,0.873,0.0,1.4083,1.356,0.0,0.4982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112342,1.154,0.0,0.0,0.0,0.9353,0.5094,0.9353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8127,0.0,0.0,0.0,0.0,0.0,0.0
112345,0.0,0.373,0.0,0.7983,0.0,0.5609,0.0,1.0986,0.0,0.0,0.0,0.0,0.0,0.0,0.9407,0.5232,0.0,0.0,0.0,0.0
112346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834,0.0,0.0,0.0,0.0,1.5778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112347,0.0,0.0,0.0,0.0,0.9891,1.0923,0.617,0.0,0.0,0.0,0.3722,0.0,0.0,0.0,0.3722,0.0,0.0,0.0,0.0,0.0
112348,0.0,0.0,0.0,0.0,1.0727,0.9674,0.6006,0.0,0.0,0.0,0.4721,0.4999,0.0,0.0,0.4721,0.0,0.0,0.0,0.0,1.0228
87679,0.7395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85209,0.7341,0.0,0.0,0.0,0.8732,0.0,0.4623,0.0,0.0,0.0,0.4109,0.0,0.0,0.0,0.4109,0.5368,0.0,0.7341,0.0,0.0
112349,0.0,0.0,0.0,0.0,0.0,0.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112351,0.0,0.0,0.0,0.0,0.0,0.4615,0.0,0.0,0.0,0.0,0.0,0.0,0.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112352,1.0294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112353,1.0133,0.0,0.0,0.0,0.0,0.9354,0.0,0.0,0.0,0.0,0.0,0.0,1.1822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112354,0.0,0.0,0.0,0.0,0.0,1.0179,0.0,0.0,0.0,0.0,0.9288,0.3916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112355,0.0,0.0,0.0,0.0,0.5432,0.0,0.5432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112358,0.0,0.0,0.0,0.0,0.0,0.6097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87680,0.0,0.0,0.0,1.1879,0.4048,0.4606,0.0,0.0,0.0,0.0,0.4048,0.0,0.0,0.0,0.4048,0.0,0.0,0.0,0.0,0.0
112359,0.0,0.0,0.0,0.0,0.0,1.2812,0.0,0.0,0.0,0.0,1.9605,0.3089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112360,0.7482,0.0,0.8539,0.0,0.0,0.1481,0.0,0.0,0.0,0.0,0.4166,0.0,0.0,0.0,0.2918,0.0,0.0,0.2284,0.0,0.0
112361,0.0,0.0,0.0,0.0,0.0,1.4882,0.0,0.0,0.0,0.0,0.0,0.5942,0.0,0.0,0.0,0.0,0.0,0.6334,0.0,0.0
112362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112363,0.0,1.1917,1.1917,1.1917,1.1917,1.7214,1.1917,0.0,1.1917,1.1917,1.1917,1.1917,1.4033,1.1917,1.1917,1.1917,1.1917,0.2224,1.1917,1.1917
112364,0.0,0.0,0.0,0.0,0.0,2.2546,0.0,0.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112365,0.0,0.0,0.0,0.0,0.0,1.1613,0.0,0.0,0.0,0.0,0.0,0.0,1.1613,0.0,0.0,1.1934,0.0,0.0,0.0,0.0
112366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7532,0.0,0.0,0.0,0.0,0.8445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112373,0.0,1.0092,2.2008,1.0092,1.0092,1.8579,1.0092,0.0,1.0092,1.0092,1.0092,1.0092,0.0,1.0092,1.0092,1.0092,1.0092,0.0,1.0092,1.0092
112374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583,0.0,0.0,0.0,0.0,1.2429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112375,0.2456,0.8696,0.8696,0.8696,0.8696,0.8696,0.8696,0.0,0.8696,0.8696,0.8696,0.8696,0.0,0.8696,0.8696,0.8696,0.8696,1.0682,0.8696,0.8696
112376,0.0,0.0,0.0,0.0,0.0,0.3752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2463
112377,0.0,0.0,0.0,0.0,0.5507,0.0,0.0,0.0,0.0,0.0,0.5507,0.0,1.1638,0.0,0.5507,0.0,0.0,0.0,1.0564,0.0
112378,0.0,0.0,0.0,0.3094,0.192,1.2534,0.192,0.0,0.0,0.0,0.0,0.0,0.2855,0.4032,0.0,0.0,0.0,0.0,0.0,0.0
87682,0.0,0.0,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.8752,0.0,0.6182,0.0,1.7875,0.0,0.0,0.0,0.0,0.0,0.0
112379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112380,1.0777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112383,0.5357,0.0,0.0,0.0,0.3139,0.4013,0.3139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3557,0.0,0.0,0.0,0.0,0.0
112384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112385,0.8097,0.0,0.0,0.0,0.3548,0.6489,0.0,0.0,0.0,0.0,0.3548,0.0,0.0,0.0,0.3548,0.0,0.0,0.0,0.0,0.0
112386,0.0,0.0,0.0,1.609,0.6656,0.0,0.6656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609,0.0
112387,0.0,0.0,0.0,0.0,0.7134,0.0,0.7134,0.0,0.0,0.7134,0.0,0.7134,1.2742,0.0,0.0,0.0,0.0,0.7134,0.0,0.0
112388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112389,0.0,0.0,0.0,0.0,0.0,1.3231,0.0,0.0,1.4583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112390,0.0,0.0,0.0,0.8718,0.0,0.0,0.0,0.0,0.7374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8351
112391,0.4564,0.5563,0.0,0.0,0.0,0.4668,0.0,0.0,0.0,0.0,0.9951,0.0,0.0,0.0,0.0,0.0,0.0,0.4564,0.0,0.0
112392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112393,0.6127,0.0,0.0,0.0,0.0,0.0,1.0429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599,0.0,0.0,0.0,0.0
112394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112395,1.1522,0.0,0.0,0.0,0.0,1.037,0.0,0.0,0.0,0.0,0.0,1.7523,0.6631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5975,0.0,0.0
112399,0.0,0.0,0.0,0.0,0.3114,0.0,0.0,0.0,0.0,0.0,0.3114,0.0,0.0,0.0,0.3114,0.0,0.0,0.0,0.0,0.0
112400,0.0,0.0,1.2808,0.0,0.9206,0.4162,0.9206,0.0,0.0,0.9206,0.0,1.3528,0.0,0.0,0.0,0.0,0.0,0.9206,0.0,0.0
112401,0.0,0.0,0.0,0.0,0.0,1.1243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112402,0.0,0.0,0.0,0.0,1.6203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112403,0.0,0.7231,1.3521,1.6876,0.7231,1.1985,0.7231,0.0,1.6876,1.3255,2.0269,1.3521,0.0,0.7231,1.6876,1.1626,0.7231,0.9646,0.7231,0.7231
112405,0.0,0.0,0.0,0.0,0.3975,0.0,0.0,0.0,0.0,0.0,0.3975,0.0,0.0,0.0,0.3975,0.0,0.0,0.0,0.0,0.0
112406,0.0,0.0,0.0,0.0,0.4789,1.2621,0.0,0.8698,0.0,0.0,0.4789,0.0,0.0,0.0,0.4789,0.0,0.0,0.0,0.0,0.0
112407,0.0,0.0,0.0,0.8534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8192,0.0,0.0,0.0,0.0
112408,0.0,0.0,0.0,0.0,0.0,1.4345,0.0,0.0,0.0,0.0,0.0,0.0,1.4345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87685,0.0,0.0,0.0,0.0,0.0,0.3972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112410,0.0,0.0,0.0,0.0,0.0,0.4261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112411,0.0,0.6508,0.0,0.7193,0.0,0.0,0.6508,0.0,0.7193,0.0,0.758,0.0,1.6044,0.0,0.7193,0.6203,0.6508,1.1933,0.6369,0.0
112412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8802,0.0,0.0,0.0,0.0,0.0,0.0,1.0764,0.0,0.0,0.0,0.0
112413,1.6619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5234,0.0,0.0,0.0,0.0,0.0,0.5579,0.0,0.0
112414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112415,0.0,0.0,0.0,0.0,0.3986,0.9275,0.0,0.0,0.0,0.0,0.3986,0.0,0.0,0.0,0.3986,0.8466,0.0,0.6725,0.0,0.0
112416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6244
112417,1.5558,1.2172,1.2172,1.2172,1.2172,1.2172,1.2172,0.0,1.2172,1.2172,1.2172,1.2172,0.0,1.2172,1.2172,1.2172,1.2172,0.0,1.2172,1.2172
112418,0.0,0.0,0.0,0.0,0.3059,0.0,0.0,0.0,0.0,1.3827,0.3059,0.0,0.0,0.0,0.3059,0.0,0.0,0.0,0.0,0.0
112419,0.0,0.0,0.0,0.0,0.0,0.9499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8283,0.0,0.0,0.0,0.0
87686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1441
112421,0.0,0.4822,0.4822,0.4822,1.6333,0.9634,0.7383,0.0,0.4822,0.8623,0.4822,0.4822,1.1178,0.4822,0.4822,0.4822,0.4822,0.0,0.4822,0.4822
112422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.105
112423,0.0,0.0,0.0,0.0,0.4934,0.0,0.0,0.0,0.0,0.0,0.4934,1.1554,0.0,0.0,0.4934,0.0,0.0,0.0,0.0,0.0
112425,0.0,0.0,0.0,0.0,0.0,0.7648,0.0,0.5873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112427,0.0,0.0,0.0,0.0,0.5308,0.0,0.0,0.0,0.0,0.0,0.5308,0.0,0.0,0.0,0.5308,0.0,0.0,0.0,0.0,0.0
112428,0.0,0.0,0.0,0.0,0.0,0.4972,0.0,0.7102,0.0,0.0,0.0,0.7102,0.0,0.0,0.7102,0.0,0.0,0.0,0.0,0.0
112429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8357,1.0529,0.0,0.0,0.7347,0.0,0.0,0.0,0.9354
112431,0.0,0.0,0.0,0.0,0.1479,1.1023,0.1479,0.0,0.0,0.7685,0.0,0.7935,0.1333,0.0,0.0,0.0,0.0,0.1479,0.0,0.0
112432,0.0,2.8399,0.0,0.0,0.0,0.0,0.0,0.6655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112433,0.0,0.0,0.0,0.0,0.3965,0.0,0.0,0.0,0.0,0.0,0.3965,0.0,0.0,0.0,0.3965,0.0,0.0,0.0,0.0,0.0
112434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3119,1.0416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112436,0.0,0.0,0.0,0.0,0.0,1.7738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112437,0.0,0.0,0.0,0.0,0.0,0.9871,0.0,0.6428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112438,0.0,0.0,0.0,0.0,0.0,2.1287,0.0,0.0,0.0,0.0,0.0,0.0,1.2846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112439,0.6266,0.427,0.427,1.0288,0.6233,1.1487,0.427,0.3273,0.427,0.427,0.6233,1.0681,0.0,0.427,0.6233,0.427,0.427,0.6266,0.427,0.427
87688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4873,0.7814,0.0,0.0,0.0,1.3981,0.0,0.7658,0.0
112440,0.0,0.0,0.0,0.0,0.4283,0.0,0.0,0.0,0.0,0.0,0.4283,0.0,1.2783,0.0,0.4283,0.0,0.0,0.0,0.0,0.0
112441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112442,0.0,0.0,0.0,0.8724,0.0,0.5956,0.0,0.0,0.8724,0.6602,0.0,0.0,0.0,0.0,0.8724,0.0,0.0,0.8724,0.0,0.0
112443,0.6702,3.5268,0.0,0.0,0.442,1.0603,0.0,0.0,0.0,0.0,0.442,0.0,0.0,1.581,0.442,0.0,0.0,1.4547,0.0,0.0
112444,0.0,0.0,0.0,0.0,1.1996,1.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2414,0.0,0.0,0.0,1.1567,0.0,0.0,0.0,0.0,0.0
112446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4212,0.0,1.2038
112447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0325,0.0,0.0,0.0,0.0,1.6703,0.0,0.0,0.0,0.0,0.0,0.9601,0.0
112448,0.0,0.0,0.0,0.4153,0.0,0.1815,0.0,0.3165,0.0,0.4582,0.346,0.0,0.5275,0.297,0.0,0.3911,0.0,0.0,0.4153,0.0
112449,0.0,0.0,0.0,0.0,1.0376,0.0,0.0,0.0,0.0,0.0,0.0,0.6883,0.8357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2961,0.0,0.0
85210,0.0,0.0,0.0,0.0,0.0,1.0983,0.0,0.0,0.0,0.0,0.0,1.1507,1.1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112450,0.9912,0.0,1.298,0.0,1.267,2.5063,0.0,0.0,0.0,1.2177,0.3465,0.0,0.9168,0.0,0.3465,0.8884,0.0,0.4039,0.0,0.0
112451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112453,0.0,0.0,0.0,0.0,0.0,1.0362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6533,0.0,0.0
112455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9146,0.0,0.9146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112456,0.0,0.0,0.0,0.0,0.9635,0.0,0.6315,0.0,0.0,0.0,0.3321,0.0,0.0,0.0,0.3321,0.0,0.0,0.0,0.0,0.0
112457,0.0,1.2452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2908,0.0,0.0,1.5671,0.0,0.0,0.0,1.2452,0.0,0.0
112458,0.8912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112459,0.7327,0.0,0.6146,0.0,0.2813,0.0,0.8067,0.4896,0.0,0.0,0.0,0.0,0.7227,0.0,0.0,0.5964,0.0,0.0,0.0,0.0
87690,0.5802,0.0,0.0,0.0,0.3705,0.9936,0.0,0.0,0.0,0.0,0.3705,0.0,0.9357,0.0,0.3705,0.0,0.0,0.0,0.0,0.0
112460,0.9254,0.0,0.0,2.2448,0.0,0.5125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112461,0.0,0.0,0.7286,0.0,0.3412,0.0,0.0,0.0,0.0,0.0,0.3412,0.0,0.0,0.0,1.1945,0.0,0.0,0.0,0.0,0.0
112462,0.0,0.0,0.0,0.0,0.3267,1.3127,0.3267,0.0,0.9823,0.0,0.0,0.0,0.7952,0.0,0.0,0.0,0.0,0.0,0.539,0.0
112463,0.0,0.0,0.0,0.0,0.0,1.1573,0.0,0.8221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112464,0.0,0.9845,1.7314,0.0,0.0,0.9223,0.9845,0.0,0.0,0.0,0.0,3.0207,0.0,0.0,0.0,0.0,0.9845,0.0,0.0,1.1676
112465,0.0,0.0,0.0,0.0,1.6263,0.0,1.6263,0.0,0.0,0.9106,0.0,0.9106,0.0,0.0,0.0,0.8309,0.0,0.9106,0.0,0.0
112466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112467,0.8757,0.0,0.0,0.4008,0.2187,0.2126,0.8564,0.0,0.0,0.0,0.2246,0.0,0.2246,0.0,0.0,0.0,0.0,0.0,0.8757,0.7062
112468,0.0,0.0,0.0,0.0,0.593,0.5446,0.0,0.0,0.0,0.0,0.593,0.0,0.0,0.0,0.593,0.0,0.0,0.0,0.0,0.0
112469,0.8238,1.4322,0.0,0.0,0.4264,1.1706,0.0,0.0,0.0,0.0,0.4264,0.0,0.0,0.0,0.4264,0.0,0.0,1.4322,0.0,0.0
87691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.871,0.0,0.0,0.0,0.0
112470,0.0,0.0,0.0,0.0,0.0,1.1281,0.0,0.0,1.2682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112471,0.0,0.0,0.0,0.0,0.0,1.8214,0.0,0.0,0.0,0.0,0.0,0.5071,0.9059,1.8245,0.0,0.0,0.0,0.0,0.0,1.9651
112472,0.0,0.0,0.4659,0.0,0.0,1.0162,0.0,0.0,0.482,0.0,1.0568,0.0,0.9173,0.6728,0.0,0.0,0.0,0.0,0.0,0.0
112473,0.0,0.8365,0.0,0.0,0.3356,0.0,0.0,0.0,0.0,0.0,0.7831,0.0,1.2753,0.0,0.3356,0.0,0.0,0.0,0.0,0.0
112474,0.0,0.0,0.0,0.0,0.4267,0.0,0.0,0.0,0.0,0.0,0.4267,0.0,0.6885,0.0,0.4267,0.0,0.0,0.0,0.0,0.0
112475,1.8721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6178,0.0,0.0,1.0842,0.0,0.0
112476,0.0,0.0,0.0,0.0,0.0,0.5806,0.0,0.0,0.0,0.0,0.9863,0.0,0.9863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112477,0.0,0.0,1.1108,1.3687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952,0.0,0.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112479,0.0,0.0,0.0,0.0,0.0,0.5866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6446,0.0,0.0,0.0,0.0
87692,0.5832,0.0,0.0,0.0,0.0,0.7187,0.0,0.0,0.0,0.0,0.0,0.7978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0584
112480,0.8586,0.7707,0.9998,0.7707,1.2137,1.1209,0.7707,0.0,0.7707,0.7707,1.2137,0.7707,0.4759,0.7707,1.832,0.7707,0.9185,0.0,1.1555,0.7707
112481,0.0,0.0,0.0,0.0,0.0,1.1338,0.0,0.6729,1.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
