id,c1,c2,c3,c4
110805,0.0,0.0,0.0,0.0
110806,0.0,0.0,1.5273,2.4265
110807,0.0,0.0,0.0,0.0
87524,0.0,0.0,0.0,0.0
110808,0.0,0.0,0.0,0.0
110809,0.0,0.0,0.0,0.0
110810,0.0,0.0,0.0,0.0
110811,0.0,0.0,0.0,0.0
110812,0.0,1.3592,1.0859,0.0
110813,0.0,0.3186,0.8346,0.5242
110814,0.0,1.4433,0.0,0.0
110815,0.0,0.0,0.0,0.0
110816,1.3098,0.5519,1.0688,0.0
110817,0.0,0.0,0.0,0.0
87525,0.0,0.0,0.0,0.0
110819,0.0,1.4239,0.0,0.0
110820,0.0,0.6895,0.0,0.0
110821,1.1063,0.0,0.8771,0.0
110822,0.0,0.0,0.0,0.0
110823,0.0,0.0,0.0,0.0
110824,0.0,0.0,0.8219,0.0
110825,0.0,0.0,0.0,0.0
110826,0.0,0.0,0.0,0.0
110827,0.0,0.0,1.0392,0.0
87526,2.2412,0.0,0.0,0.0
110828,0.0,0.0,0.0,0.0
110829,0.0,0.0,0.0,0.0
110830,0.0,0.0,0.0,0.0
110831,0.0,0.0,0.0,0.0
110833,0.0,0.0,0.0,0.5734
110834,0.0,0.0,0.0,0.0
110836,0.0,0.0,0.0,0.0
110837,0.0,0.0,0.8219,0.0
87527,0.0,0.0,0.0,1.0026
110838,0.0,0.0,0.0,0.0
110839,0.0,0.0,1.5481,0.0
110840,0.0,0.0,0.0,0.0
110841,3.8487,0.0,0.0,0.0
110842,1.327,0.0,0.0,0.0
110843,0.0,0.6584,0.0,0.0
110844,0.0,0.0,0.0,0.0
110845,0.0,0.0,0.0,0.0
110846,0.0,0.0,0.0,0.0
110847,0.0,0.0,0.0,0.0
87528,0.0,0.3158,0.4775,0.8832
85194,0.0,0.4972,0.0,0.0
110848,0.0,0.0,0.0,0.0
110849,0.0,0.6559,0.0,0.0
110850,1.241,0.0,0.0,0.7155
110851,0.0,0.0,0.0,0.0
110852,0.0,0.0,0.0,0.0
110853,0.0,0.9496,0.0,0.0
110854,0.0,0.4816,0.0,0.0
110855,0.0,0.0,0.0,0.0
110856,0.0,0.0,0.0,0.0
110857,1.0934,0.0,0.0,0.0
87530,0.0,0.3589,0.0,0.5905
110858,0.0,0.0,1.088,0.0
110859,0.0,1.4433,0.0,0.0
110861,0.0,0.0,0.0,0.0
110862,0.3333,1.8391,0.0,0.0
110863,0.0,0.6202,0.8129,0.0
110864,0.0,0.0,0.0,0.0
110865,0.0,0.8928,0.0,0.0
110866,0.0,0.0,0.0,0.0
110867,0.0,0.0,0.0,0.0
87531,0.0,0.0,0.5308,0.6409
110868,0.0,0.0,0.0,0.0
110869,0.0,0.0,0.0,0.0
110870,0.0,0.6367,0.0,0.0
110871,0.0,0.0,0.0,0.0
110872,0.0,0.0,0.0,0.0
110873,0.0,0.0,0.0,0.0
110874,0.0,0.0,0.0,0.0
110875,0.0,0.0,0.0,0.0
110876,0.0,0.0,0.7903,0.0
110877,0.0,0.0,0.0,0.0
87532,0.0,0.469,0.0,0.0
110878,0.0,0.2691,1.9224,0.0
110879,0.0,0.0,0.0,0.0
110880,1.5256,0.0,0.0,0.0
110881,0.0,0.9926,0.0,0.0
110882,0.0,0.0,0.0,0.0
110883,0.0,0.0,0.8639,0.0
110884,0.4232,0.1286,0.0,0.0
110885,0.0,0.0,0.0,0.0
110886,0.0,0.8856,0.0,0.0
110887,0.0,0.0,0.0,0.0
87533,0.0,0.0,0.0,0.0
110888,0.0,0.0,0.0,0.0
110889,0.0,0.0,0.0,0.0
110890,0.0,0.5744,0.7934,0.0
110891,0.0,0.0,0.0,0.0
110892,0.0,0.4983,0.0,0.0
110893,0.0,1.8004,0.0,0.0
110894,0.0,0.9644,0.0,0.0
110895,1.4194,0.0,1.4194,0.0
110896,1.9376,0.8455,1.9376,0.0
110897,0.0,0.0,0.0,0.0
87534,0.0,0.0,0.0,0.0
110898,0.0,0.0,1.1583,0.0
110899,0.0,0.0,0.0,0.7677
110900,0.0,0.0,0.0,0.0
110901,0.0,0.0,1.1773,0.0
110902,0.0,0.0,0.4904,0.618
110903,0.0,0.0,0.0,1.1704
110904,0.0,0.0,0.0,0.0
110905,0.0,0.0,0.0,0.0
110906,0.0,1.0682,0.0,0.0
110907,0.0,0.9071,0.0,0.0
87535,0.0,0.0,0.0,0.0
110908,0.0,0.0,0.0,0.0
110909,0.0,0.0,0.0,0.0
110911,0.0,0.0,0.0,0.0
110912,0.0,0.0,0.0,0.0
110913,0.0,0.0,1.1926,0.0
110914,0.0,0.0,0.0,0.0
110915,0.0,0.0,0.0,0.0
110916,0.0,0.0,0.0,0.0
110917,0.0,0.0,1.0005,0.0
87536,0.0,0.423,0.6396,0.9199
110918,0.0,0.0,0.0,0.0
110919,0.0,0.6211,0.0,0.7539
110920,0.0,0.0,0.0,0.0
110921,0.0,0.0,0.0,0.0
110922,0.0,0.0,0.6422,0.4004
110923,0.0,0.691,0.0,0.0
110924,0.0,0.0,0.0,1.523
110925,0.0,0.0,0.0,0.0
110926,0.0,0.3386,0.0,0.0
110927,0.4364,0.0,1.0509,0.0
87537,0.0,0.4742,0.7347,0.0
110928,0.0,0.0,0.0,0.0
110929,0.0,0.7118,0.0,0.0
110930,0.0,0.0,0.0,0.0
110931,0.0,0.7118,0.0,0.0
110932,2.0625,0.0,3.031,0.0
110933,0.0,0.0,1.019,0.0
110934,0.0,1.6361,0.0,0.0
110935,0.0,1.7526,0.0,0.0
110936,0.0,1.723,0.0,0.0
110937,0.0,0.7535,1.1713,0.0
87538,0.0,0.3429,0.0,0.0
110938,0.0,0.0,0.0,0.0
110939,0.0,0.0,0.0,0.0
110940,0.0,0.0,0.0,0.0
110941,0.0,0.0,0.0,0.0
110942,0.0,0.0,0.0,0.0
110943,0.0,0.0,0.0,0.0
110944,0.0,0.0,0.4919,0.0
110945,0.0,0.0,0.0,0.0
110946,0.0,0.8401,0.0,0.0
110947,0.0,0.0,0.0,0.0
87539,0.0,0.5175,0.0,0.0
85195,0.0,0.4788,0.0,0.5393
110948,0.757,0.0,0.0,0.0
110949,0.0,1.3754,0.8232,0.0
110950,0.0,1.3875,0.0,0.0
110951,0.0,0.0,0.0,0.0
110952,0.0,0.0,0.0,0.0
110953,0.0,1.5366,0.0,0.0
110954,0.0,0.0,0.0,0.0
110955,0.0,1.2663,0.0,0.0
110956,0.0,0.0,0.0,0.7079
110957,0.0,0.0,0.0,0.0
87540,0.0,0.6744,0.0,0.0
110958,0.0,0.6117,0.0,0.0
110959,0.0,0.0,0.7587,0.702
110960,0.0,0.0,0.0,0.0
110961,0.0,0.0,0.0,0.0
110962,0.0,0.0,0.0,0.0
110963,0.0,0.0,0.0,0.0
110964,0.0,1.2359,0.0,0.0
110965,0.0,1.3782,0.0,0.0
110966,0.0,0.0,0.0,0.0
110967,0.0,0.0,1.0496,0.0
87541,0.0,0.1951,0.0,0.0
110968,0.0,0.7209,0.0,0.0
110969,0.0,0.0,0.0,0.0
110970,0.0,0.0,0.4747,0.0
110971,0.0,0.0,0.0,0.0
110972,0.0,0.522,0.0,0.0
110973,0.0,0.0,0.0,0.0
110974,0.0,0.0,0.0,0.0
110975,0.0,0.0,0.0,0.0
110976,0.3922,0.0,0.0,0.0
110977,0.0,0.0,0.0,0.0
87542,0.0,0.0,0.0,0.0
110978,0.0,1.3723,0.0,0.0
110979,0.0,0.616,0.0,0.0
110980,0.0,0.0,0.0,0.0
110981,0.0,0.6494,1.0246,0.0
110982,0.0,0.0,0.0,0.0
110984,0.6728,0.0,0.0,0.4221
110985,0.0,0.0,0.0,0.0
110986,0.0,0.0,0.0,0.0
110987,0.0,0.0,0.0,0.0
87543,0.0,0.0,0.0,0.0
110988,0.4464,0.0,0.0,0.3428
110989,0.0,0.0,0.8491,0.0
110990,0.0,0.0,0.9703,0.0
110991,0.0,0.0,0.0,0.0
110992,0.0,0.0,0.0,0.7521
110993,0.0,0.0,0.0,0.0
110994,0.0,1.9634,0.0,0.0
110995,0.0,0.0,0.0,0.6807
110996,0.0,0.4335,0.3451,0.0
110997,0.0,0.0,0.0,0.0
87544,0.0,0.0,0.0,0.0
110998,0.0,0.0,0.0,0.0
110999,1.2525,0.0,0.0,0.0
111000,1.4751,0.0,0.0,1.0376
111001,0.0,0.7567,0.0,0.0
111002,0.0,0.0,0.0,0.0
111003,1.121,0.5065,0.0,0.0
111004,0.0,0.0,0.0,0.0
111005,0.0,0.9378,0.0,0.0
111006,0.0,0.0,0.0,0.0
111007,0.0,0.0,0.0,0.0
111008,0.0,0.0,0.0,0.0
111009,0.0,0.0,0.0,0.0
111010,0.0,0.0,0.9793,0.0
111011,0.0,0.0,0.0,0.0
111012,0.0,0.5744,0.0,0.0
111013,0.0,0.574,0.0,0.0
111014,0.0,0.0,0.0,0.0
111015,0.0,0.0,0.6433,0.0
111016,0.0,0.6218,1.489,0.0
111017,0.0,0.7205,0.0,0.0
87546,0.0,0.0,0.9211,0.0
111018,0.0,0.5113,0.0,0.0
111019,0.0,0.0,0.0,2.2176
111020,0.0,0.0,0.0,0.0
111021,0.0,0.0,0.0,0.0
111022,0.0,0.0,0.0,0.939
111023,0.0,0.0,0.0,0.0
111024,0.0,0.0,0.8945,0.0
111025,0.0,0.0,0.0,0.0
111026,0.0,0.0,0.0,0.0
111027,0.0,0.387,1.118,0.0
87547,0.0,0.5849,0.0,0.3405
111028,0.0,0.0,0.0,0.0
111029,0.0,0.8799,0.0,0.0
111030,0.8926,0.3061,0.3246,0.0
111031,0.0,0.0,0.0,0.0
111032,0.1449,1.6666,0.0,0.0
111033,0.0,0.0,1.1512,0.0
111034,0.0,0.0,0.0,0.0
111035,0.0,0.4127,0.3249,0.3668
111036,0.0,0.0,0.0,0.0
111037,0.0,0.0,0.0,0.0
87548,0.0,0.0,0.0,0.0
111038,0.0,1.3068,0.0,0.0
111039,0.0,0.7721,0.0,0.0
111040,0.0,0.0,0.0,0.0
111041,0.0,0.0,0.0,1.1789
111042,1.1141,1.9932,0.0,0.0
111043,1.1796,1.9033,0.0,0.0
111044,0.0,0.0,0.0,0.0
111045,0.0,0.0,1.5246,0.0
111046,0.0,0.0,0.0,0.9571
111047,0.7312,0.0,0.0,0.0
87549,0.0,0.0,0.0,0.0
85196,0.0,0.0,0.0,0.0
84961,1.848,0.0,0.8925,0.59
111048,0.0,0.8182,0.0,1.0459
111049,0.0,0.5424,0.8491,0.0
111050,0.0,0.2209,0.0,0.0
111051,0.0,0.0,1.1459,0.0
111053,0.0,0.0,0.0,0.0
111054,0.0,0.0,0.0,0.0
111055,0.0,0.0,0.0,0.0
111056,0.0,0.3589,0.0,0.0
111057,0.0,0.0,0.0,0.0
87550,0.0,0.0,0.8273,0.515
111058,0.0,0.0,0.0,0.0
111059,0.0,0.0,0.0,0.8105
111060,0.0,0.1847,0.0,0.0
111061,0.0,0.0,0.0,0.0
111062,1.4022,0.0,0.0,0.0
111063,0.0,0.6767,0.0,1.0018
111064,0.0,0.0,0.0,0.0
111065,0.0,0.0,1.0869,0.0
111066,1.0867,0.0,0.0,0.0
111067,0.0,0.0,0.0,0.0
87551,0.0,0.0,0.0,0.0
111069,0.0,0.0,0.0,0.0
111070,0.0,0.0,1.5662,0.0
111071,0.0,0.0,0.0,1.335
111072,1.2182,1.0673,1.047,0.0
111073,0.0,0.0,0.0,0.0
111074,0.0,0.0,0.0,0.0
111075,0.0,0.0,0.0,0.8393
111076,1.136,0.0,1.4056,0.0
111077,0.0,0.0,0.0,0.0
87552,0.0,0.0,0.0,0.0
111078,0.0,0.0,0.0,0.0
111079,0.0,0.597,0.0,0.0
111080,0.0,0.0,1.2465,0.4309
111081,0.0,0.0,0.0,0.0
111082,0.0,0.0,0.0,0.0
111083,0.0,0.0,0.0,0.0
111084,0.0,0.0,0.4686,0.0
111085,0.0,0.0,0.0,0.0
111086,0.0,0.0,0.0,0.0
111087,0.0,0.0,0.0,0.6705
87553,0.0,0.983,0.0,0.0
111088,0.0,0.0,0.0,0.0
111089,0.0,0.0,0.0,0.4627
111090,0.0,0.4523,0.9003,0.0
111091,1.7305,0.893,1.7305,0.0
111092,0.0,0.0,0.0,0.0
111093,0.0,0.0,0.0,0.0
111094,0.0,0.0,0.0,0.0
111095,0.0,0.0,0.0,0.0
111096,0.0,0.0,1.1282,0.0
111097,2.3194,0.0,0.0,0.0
87554,0.0,0.6313,0.0,0.0
111098,0.0,0.0,0.0,0.0
111099,0.0,0.0,0.0,0.0
111100,0.0,0.0,0.0,0.0
111101,0.0,0.0,0.0,0.9698
111102,0.7815,0.0,0.3554,0.2813
111103,0.0,0.0,0.0,0.0
111104,0.0,0.0,0.0,0.0
111105,0.0,0.0,0.0,0.0
111106,0.0,0.0,1.5121,0.0
111107,0.0,0.0,0.0,0.0
87555,0.0,0.0,0.0,0.0
111108,0.9475,0.5946,0.0,0.0
111109,0.0,0.0,0.0,2.7672
111110,0.0,0.0,0.0,0.0
111111,0.2566,0.6862,0.0,0.3071
111112,0.0,0.0,0.0,0.0
111113,0.1039,0.0,0.0,0.1435
111114,1.8876,0.0,0.0,0.2378
111115,0.0,0.0,0.0,0.0
111116,0.0,0.0,0.0,0.0
111117,0.0,0.0,0.0,0.0
87556,0.0,0.9686,1.0012,0.0
111118,0.0,0.0,0.0,0.0
111119,0.0,0.0,0.9929,0.0
111120,0.0,0.0,0.0,0.0
111121,0.0,0.0,0.0,0.0
111122,0.0,1.2876,0.0,0.0
111124,0.0,0.0,0.0,0.8782
111125,0.0,0.0,0.0,0.0
111126,0.0,0.0,0.0,0.0
111127,0.0,0.0,0.0,0.0
111128,1.7331,0.0,0.0,0.0
111129,0.0,0.0,0.0,0.0
111130,1.2363,0.0,0.0,0.0
111131,0.0,0.4499,0.0,0.0
111132,0.0,0.0,0.0,1.0573
111133,0.0,0.0,0.0,0.0
111134,0.0,0.0,0.0,0.0
111135,0.0,0.0,0.4949,0.0
111136,0.0,0.6377,0.0,0.0
111137,0.0,0.0,0.0,0.0
87558,0.0,1.5218,0.0,0.0
111138,0.0,0.0,0.5806,0.0
111139,0.0,0.0,0.0,0.0
111140,0.0,0.0,0.0,0.0
111141,0.0,0.8314,0.0,0.4257
111142,0.0,0.0,0.0,0.0
111143,0.6242,0.4487,0.0,0.0
111144,0.0,0.0,0.0,0.0
111145,0.0,0.0,0.0,0.0
111146,0.0,0.6303,0.0,0.0
111147,0.0,0.2662,2.0898,0.0
87559,0.0,0.0,0.0,0.0
85197,0.0,0.0,0.0,0.9808
111148,0.2815,0.0,0.0,0.0
111149,1.4366,0.0,0.0,0.0
111150,0.0,0.0,0.0,0.0
111151,0.0,0.0,0.0,0.0
111152,1.1715,0.0,1.5249,0.0
111153,0.0,1.3165,0.0,0.0
111154,1.3466,0.0,0.0,0.0
111155,0.0,0.0,1.0763,0.0
111156,0.0,0.0,0.0,0.0
111157,0.0,0.0,0.0,0.4019
87560,0.0,0.4576,1.4777,0.0
111158,0.0,0.8608,0.0,0.0
111159,0.0878,0.0,0.3264,0.0
111160,0.0,0.0,0.0,0.0
111162,0.0,0.0,0.0,0.0
111163,0.0,0.0,0.0,0.0
111164,0.0,0.0,0.0,0.9571
111165,0.0,0.0,0.0,0.0
111166,0.3035,0.0,0.2583,0.3633
111167,0.0,1.6018,0.0,0.0
111168,0.0,0.0,0.0,0.0
111169,1.9282,0.0,0.0,0.2288
111170,1.1924,0.5317,0.0657,0.0
111171,0.0,0.0,0.0,0.791
111172,0.0,0.3915,0.0,0.0
111173,0.0,0.0,0.0,0.0
111174,0.0,0.6615,1.0348,0.0
111175,0.0,0.0,0.0,0.0
111176,0.0,1.4788,0.0,0.0
111177,0.0,1.3779,0.0,0.0
87562,0.0,0.8544,0.0,0.0
111178,0.6214,1.4168,0.1439,0.4795
111179,1.6421,0.0,0.0,0.385
111180,2.8245,0.2773,0.0,0.0
111181,0.0,0.4995,0.0,0.0
111182,1.0323,0.0,0.0,0.3821
111183,0.0,0.9608,0.0,0.5696
111184,0.0,0.0,0.0,1.8746
111185,0.5834,1.7635,0.0,0.0
111186,0.0406,1.4856,0.2401,0.0
111187,0.0,0.0,0.0,0.0
87563,0.0,0.0,0.0,0.7743
111188,1.3067,0.0,0.0,0.0
111189,0.0,0.0,0.0,1.5615
111190,0.7965,1.5637,0.0399,0.0
111191,0.0,0.0,0.0,0.0
111192,0.0,0.6642,0.0,0.0
111193,0.0,0.0,0.0,2.9567
111194,0.0025,1.5487,0.0,1.7092
111195,0.2452,0.0,0.0,0.0
111196,0.0,0.0,0.0,0.0
111197,0.1836,1.9135,0.0,0.0
87564,0.0,0.0,0.0,0.0
111198,0.0,0.0,0.0,0.0
111199,0.0127,2.0259,0.4846,0.0
111200,0.051,0.1213,0.4008,0.0
111202,0.0,0.0,0.0,1.0977
111205,0.0,0.0,0.0,0.0
111206,0.0,1.289,1.0553,0.0
111207,0.0,0.5562,0.0,0.0
87565,1.2666,2.5823,0.95,0.739
111208,0.0,0.0,1.8449,0.0
111209,0.0,0.0,0.0,0.0
111210,0.0,1.3448,0.0,0.0
111211,0.0,0.6536,0.0,0.0
111212,0.0,0.0,0.0,0.0
111213,1.3444,0.0,0.0,0.0
111214,1.3969,0.0,0.0,0.0
111215,0.0,0.0,0.0,0.0
111216,2.0133,0.5614,0.26,0.9307
111217,0.707,0.0,0.1678,0.2666
87566,0.0,0.0,0.0,0.0
111218,0.2855,1.5697,0.0,0.0
111219,0.0,0.0,0.0,1.676
111220,0.4758,1.5643,0.0,0.0
111222,0.0,0.7923,0.0,0.6209
111223,0.2272,0.0,0.0,2.4296
111224,0.023,0.7243,0.0161,1.7033
111225,0.0512,0.0,0.0,0.1835
111226,0.0,0.0,0.0,0.0
111227,0.0,0.0,0.8516,0.0
87567,0.0,0.0,0.0,0.0
111228,0.0,0.0,0.0,0.0
111229,0.0,0.0,0.0,0.4253
111230,0.0,0.0,0.0,0.0
111231,0.0,0.0,0.0,0.0
111232,0.0,0.0,0.0,0.0
111233,0.0,0.5306,0.4615,0.0
111234,0.0,0.8481,0.0,0.0
111235,0.788,0.0,1.2253,0.6357
111236,0.8528,0.798,0.0,0.0
111237,0.0,0.0,0.0,0.6208
87568,0.0,0.0,0.0,0.0
111238,0.0,0.0,2.4186,0.0
111239,0.0,0.0,0.0,0.0
111240,0.0,0.6746,0.0,0.0
111241,0.0,0.0,0.9029,0.0
111242,0.0,0.0,0.0,0.0
111243,0.9055,0.0,0.0,0.0
111244,0.0,0.0,0.0,0.0
111245,0.0,0.0,0.0,0.0
111246,1.9334,0.0,0.0,0.0
111247,1.1414,1.7255,0.0,0.0
87569,0.0,0.8682,0.0,0.0
85198,0.0,0.0,0.0,0.0
111248,0.0,0.7647,1.1525,0.0
111249,0.287,0.1555,0.1469,0.3458
111250,0.0,0.0,0.0,0.0
111251,0.0,0.0,0.0,0.0
111252,2.27,0.8343,0.1385,0.3055
111253,0.0,1.7872,0.0,0.0
111254,0.0,0.0,0.0,0.0
111255,0.0,0.6314,0.0,0.0
111256,0.7108,0.1238,1.3809,0.1429
111257,0.0,0.0,0.8946,0.0
87570,0.0,0.0,0.0,0.0
111258,0.0,0.0,0.0,0.0
111259,0.0,0.0,0.0,0.0
111261,0.0,0.629,0.0,0.0
111262,0.0,0.3825,0.0,0.0
111263,0.5477,0.0,0.8037,0.9674
111264,0.0,0.0,0.8067,0.0
111265,0.0,0.0,0.0,0.0
111266,0.0,0.563,0.0,0.0
111267,0.0,0.0,0.0,0.0
87571,0.0,0.5512,0.0,0.0
111268,0.0,1.3667,0.0,0.0
111269,0.0,0.0,0.0,0.0
111270,0.0,0.0,0.0,0.0
111271,0.1267,0.134,0.0,0.8757
111272,0.0,0.0,0.0,0.0
111273,0.2392,1.3768,0.5882,0.5075
111274,0.0,0.7289,0.0,0.0
111275,0.0,0.7347,0.0,0.0
111276,0.0,0.7097,0.0,0.0
111277,0.0,0.0,0.0,0.0
87572,0.0,0.0,0.0,0.0
111278,1.9202,0.5363,0.2364,0.0
111279,0.0,0.0,0.0,0.0
111280,0.0,0.0,0.0,0.0
111281,0.0,0.6987,0.0,0.0
111282,0.0,0.0,0.0,0.0
111283,1.9371,0.3375,0.3439,0.0
111284,0.0,0.0,0.0,0.7481
111285,0.0371,0.3511,0.2216,0.0444
111286,0.0,1.4343,0.8093,0.0
111287,0.0257,0.3472,0.3865,0.0
87573,0.0,0.0,0.0,0.0
111288,0.0,0.0,0.0,0.0
111289,0.0,0.0,0.0,0.4386
111290,0.0,0.0,1.0286,0.0
111291,0.0,0.7205,0.7524,0.0
111292,0.0,0.0,0.0,0.0
111293,0.0,0.7429,1.0262,0.0
111294,0.0,0.3771,0.0,0.0
111295,0.0,0.9869,0.7695,0.0
111296,0.0,0.637,0.0,0.0
111297,0.0,1.2337,0.0,0.0
87574,0.0,0.0,1.1302,1.1047
111298,0.0,0.0,0.9463,0.0
111299,0.0,0.0,0.0,0.0
111300,0.0,0.0,0.581,0.0
111301,0.9106,0.7998,0.0,0.3569
111302,1.5812,0.0,0.0,0.0
111303,0.0,0.0,0.0,0.0
111304,0.0,0.5315,0.0,0.0
111305,0.0,0.0,0.0,0.0
111306,0.0,0.0,0.0,0.6407
111307,0.0,0.0,0.0,0.0
87575,0.0,0.0,0.0,0.0
111308,0.0,0.2931,0.0,0.3746
111309,0.0,0.0,1.1787,0.0
111310,0.0,0.6732,0.0,0.0
111311,0.0,0.9828,0.0,0.0
111312,0.0,0.0,0.0,0.0
111313,0.0,0.7057,0.0,0.0
111314,0.0,1.113,0.0,0.0
111315,0.0,1.1054,0.0,0.0
111316,0.0,0.0,0.3058,0.3854
111317,0.0,1.2075,0.0,0.0
87576,0.0,0.0,1.0515,0.5073
111318,0.0,0.0,1.0439,0.5443
111319,0.0,0.0,0.6608,0.4155
111320,0.0,0.9398,0.0,0.0
111321,0.0,0.4476,0.0,0.0
111323,0.0,0.0,0.6726,0.0
111324,0.0,0.0,0.0,0.0
111325,0.0,0.8128,0.0,0.0
111326,0.0,0.4169,0.0,0.0
111327,0.0,0.0,0.0,0.0
87577,0.0,0.0,0.0,0.0
111328,0.0,0.7258,0.3787,0.0
111329,0.0788,1.5179,0.4141,1.4171
111330,0.0,0.0,0.0,0.0
111331,0.0,0.0,0.0,0.0
111332,0.0962,1.4629,0.1557,0.6905
111333,0.0893,0.0,0.076,0.5174
111334,0.0,0.6478,0.0,0.0
111335,1.6822,0.4376,0.886,0.0
111336,0.0,0.0,0.0,0.0
111337,0.0,0.0,2.1415,0.0
87578,0.0,0.2358,2.0197,0.0
111338,0.0,0.7595,0.0,0.0
111339,0.0,0.0,0.0,0.0
111340,0.0,0.0,0.0,0.0
111341,0.0,0.0,0.0,0.7102
111342,0.0,0.0,0.0,0.0
111343,1.5202,0.0,0.0,0.0
111344,0.0,0.8263,0.0,0.5809
111345,0.0,0.8452,0.0,0.0
111346,0.0,0.0,0.0,0.0
111347,0.0,0.0,0.0,0.0
87579,0.0,0.0,0.0,0.9864
85199,0.0,0.0,0.0,0.0
111348,0.0,0.7451,0.0,0.0
111349,0.0,0.0,0.0,0.0
111350,0.0,0.0,0.0,0.0
111351,0.9409,0.4289,0.9369,0.0
111352,0.0,0.6103,0.0,0.5634
111353,0.9831,0.0,0.0,0.0
111354,0.0,0.0,0.0,0.0
111355,0.0,0.0,0.0,0.0
111356,0.0,0.0,0.0,0.0
111357,0.0,0.0,0.0,0.0
87580,0.0,0.0,0.0,0.0
111359,0.0,0.3548,0.851,0.0
111360,0.0,0.0,0.2085,0.0
111361,0.0,0.0,0.0,0.0
111362,0.0,0.6097,0.0,0.0
111363,0.0,0.5315,0.0,0.0
111364,0.0,2.0981,1.04,0.0
111365,0.0,0.5167,0.0,0.0
111366,0.0,0.0,0.0,0.0
111367,0.0,0.0,0.0,0.0
87581,0.0,0.0,0.0,0.0
111368,0.0,0.0,0.0,0.0
111369,0.0,0.0,0.0,0.0
111370,0.0,0.4928,0.0,0.3955
111371,1.1649,0.0,0.0,0.5809
111372,0.0,0.7322,0.0,0.0
111373,0.0,0.7339,0.0,0.0
111374,0.0,0.0,0.0,0.0
111375,0.0,0.0,0.0,0.8405
111376,0.0,0.0,0.0,0.0
111377,0.9491,1.097,0.0,0.0
87582,0.0,0.0,0.0,0.0
111379,2.0141,0.0,0.0,0.0
111380,0.0,0.0,1.6272,0.0
111381,0.0,0.0,0.0,0.0
111382,0.0,0.0,0.0,0.0
111383,0.0,0.0,0.0,0.0
111384,0.0,0.0,0.2796,0.0
111385,0.0,0.0,1.0918,0.0
111386,0.0,0.2757,0.0,0.0
111387,0.0,0.0,0.0,0.0
87583,0.0,0.0,0.0,0.0
111388,0.0,0.0,0.0,0.0
111389,0.0,0.0,0.0,0.0
111390,0.0,0.7225,0.2585,0.0
111391,0.0,0.0,0.0,0.0
111392,0.545,0.0,0.0,0.0
111393,0.0,0.0,0.566,0.0
111395,0.0,0.5247,0.0,0.0
111396,1.3931,0.0,0.0,0.0
111397,0.0,0.0,0.0,0.0
87584,0.0,0.6114,0.5936,0.0
111398,0.0,0.6799,0.0,0.0
111399,0.0,0.0,0.0,0.0
111400,0.0,0.0,2.0253,0.6892
111401,0.0,0.0,0.0,0.0
111402,0.0,0.0,0.0,0.0
111403,0.0,0.0,1.1504,0.0
111404,0.0,0.0,0.0,0.0
111405,0.0,0.0,2.4266,0.0
111406,0.0,0.0,0.0,0.0
111407,0.0,0.6799,0.0,0.0
111408,0.0,0.0,1.4334,0.0
111409,0.0,0.0,0.0,0.0
111410,0.0,0.0,0.0,0.0
111411,0.0,0.0,0.0,0.0
111412,0.0,0.0,0.0,0.3721
111413,0.0,0.0,0.0,0.0
111414,0.0,0.0,0.0,0.0
111415,0.0,1.4265,0.0,0.0
111416,0.0,0.6814,0.0,0.0
111417,0.0,0.0,0.0,0.0
87586,1.0603,0.0,0.8464,0.8655
111418,0.0,0.0,0.0,0.0
111419,0.5641,0.2906,0.0,0.0
111420,0.0,0.0,0.8261,0.0
111421,0.0,0.0,0.0,0.0
111422,0.0,0.0,0.0,0.0
111423,0.0,0.0,0.0,0.0
111425,0.0,0.0,0.0,0.0
111426,1.284,0.0,0.0,1.3373
111427,0.0,0.0,0.0,0.0
87587,0.0,0.5435,0.0,0.0
111428,0.0,0.0,1.2389,0.0
111429,0.0,0.2558,1.1769,0.0
111430,0.0,0.0,0.0,0.0
111432,0.0,0.0,0.0,0.0
111433,0.0,0.0,0.0,0.0
111434,0.0,0.0,2.898,0.0
111435,0.0,0.0,0.0,0.0
111436,0.0,0.0,0.0,0.0
87588,0.0,0.0,0.7758,0.0
111438,0.0,0.0,0.0,0.0
111439,0.0,0.0,0.0,0.0
111440,0.0,1.1178,0.785,0.0
111441,0.0,0.0,0.0,0.0
111442,0.0,0.0,0.0,0.7011
111443,0.0,0.9237,0.0,0.0
111444,0.0,0.0,0.0,0.0
111445,0.0,0.0,0.0,0.0
111446,0.0,0.0,0.0,0.0
111447,0.0,0.0,0.0,0.0
87589,0.0,0.0,0.0,0.0
85200,0.0,0.4458,0.0,0.0
111449,1.2674,0.0,0.6625,0.0
111450,0.0,0.0,0.0,0.0
111451,0.0,0.7412,0.0,0.0
111452,1.4079,0.2676,0.0,0.0
111453,1.2443,0.0,0.6807,1.1446
111454,0.0,0.8542,0.1493,0.1406
111455,0.0,0.0,0.0,0.0
111456,0.0,0.0,0.0,0.9302
111457,0.0,0.0,0.0,0.0
87590,0.0,0.0,0.0,0.0
111459,1.1822,0.0,0.0,0.0
111460,0.0,0.0,0.3525,0.0
111461,0.0,0.8042,0.0,0.0
111462,0.0,0.0,0.0,0.0
111463,0.0,0.0,1.7805,0.0
111464,0.0,0.0,0.0,0.0
111465,0.0,1.8982,0.2964,0.0
111466,0.0,0.6536,0.0,0.0
