id,c1,c2,c3,c4,c5,c6
579863,2.5528,0.6901,0.0,3.1567,0.6373,0.0
579864,2.8011,1.1631,0.0,1.1631,2.8672,0.0
579865,2.6896,1.1043,1.9403,0.6253,0.4951,0.5587
579866,2.1367,1.7776,0.889,0.889,1.4426,0.0
579867,2.1163,4.8243,2.9548,4.8832,0.0,3.2371
579868,9.0256,3.0711,0.0,2.5522,5.377,0.0
541602,3.4355,2.305,1.2773,0.0,2.305,0.0
579869,7.5503,2.576,0.0,3.6503,4.5807,0.0
579871,5.1387,3.2215,1.6065,1.8274,0.5545,0.0
579872,5.1311,3.2355,1.6039,2.7964,0.5535,0.0
579873,5.0089,3.2641,1.0795,3.5785,1.2237,0.0
579874,5.7645,2.9249,1.0048,4.741,2.3654,0.0
579875,0.8194,0.8194,0.0,0.8194,0.0,0.0
579876,3.4189,4.295,1.7392,5.617,1.4758,1.1013
579877,6.378,8.0173,2.2261,5.9394,6.6588,0.0
579878,6.3726,4.8358,0.0,1.8918,2.68,0.0
579879,6.1161,2.5231,0.0,2.1075,5.2037,1.3965
541603,7.392,5.8968,1.3102,6.8953,2.4885,0.5005
579880,1.2197,1.2197,0.0,1.2197,1.7931,0.0
579881,5.311,3.3312,0.0,1.0309,3.3681,0.515
579884,3.5812,0.0,1.3972,0.0,0.8158,0.7487
579885,1.7454,2.211,0.4969,0.5461,0.6481,0.0
579886,6.735,2.1854,0.0,0.0,0.0,0.0
579887,2.5701,2.5701,0.0,2.5701,2.5701,0.0
579888,7.446,6.1558,0.7481,2.7159,1.2016,0.0
579889,4.1252,4.3108,0.9364,1.0475,2.491,1.2897
579890,2.9378,6.5463,2.0465,0.4697,0.9755,0.0
541604,3.3758,3.6757,1.1558,1.4949,4.2063,1.4949
579891,3.1686,4.8155,0.6303,0.6303,1.7492,0.0
579892,5.85,0.7877,0.0,0.0,0.4438,0.0
579894,5.9913,1.6657,0.0,3.711,2.1686,0.8264
579895,5.3076,7.2908,2.3393,4.6845,4.0223,0.9175
579896,2.7556,0.0,0.0,1.5551,1.2004,0.0
579897,3.8809,0.9125,0.0,0.0,3.6951,0.0
579898,3.0712,3.2358,0.0,0.0,2.5937,0.63
579899,1.8063,2.5054,0.9588,2.6094,0.5942,0.0
579900,1.2475,2.2405,1.3426,4.56,1.2475,1.2475
541605,6.7193,3.4442,2.1792,7.0162,5.8683,0.0
579901,0.7548,3.2164,0.8451,0.4988,2.2345,0.4988
579902,0.0,0.9883,0.0,0.9883,0.4105,0.0
579903,6.1843,2.0194,0.0,1.374,3.2094,0.0
579904,4.1889,6.1906,0.7996,5.1972,1.247,0.6857
579905,2.2063,1.2003,0.0,1.9611,1.5421,0.6717
579906,4.5903,1.2688,1.2688,2.2467,3.3439,0.0
579908,1.5519,5.0801,1.0466,2.0903,1.6027,0.5209
579909,4.8659,1.9972,0.4526,2.0923,3.9127,0.5521
579910,4.261,0.0,0.0,0.0,1.8173,0.0
579912,4.4815,0.1356,0.2809,1.8347,3.1803,0.0
541606,2.4769,3.5719,0.0,1.9792,0.8842,1.5927
579913,6.1583,5.0641,0.9244,4.6529,3.5745,0.0
579914,6.6449,5.7969,0.0,2.8935,7.883,2.1135
579915,0.8887,1.5328,1.8683,2.3174,1.6188,0.0
579918,7.1606,3.6992,1.3658,2.7207,7.3723,2.122
579919,1.0557,4.2357,0.0,3.0944,0.0,0.0
579920,2.5775,0.9659,1.2103,1.484,0.9659,0.9659
579921,6.8888,2.0291,0.8768,0.0,0.9456,0.5399
579922,0.857,0.2312,0.0,0.0,0.5772,1.147
579923,3.7147,1.7053,0.9776,1.6191,0.5939,0.0
541607,7.1924,2.6623,0.7909,3.7561,2.0464,1.3693
579924,4.7169,3.3839,0.5103,2.8745,2.276,2.482
579925,9.0161,7.6946,0.3005,4.6217,7.4665,3.3061
579927,2.0031,1.3586,1.2562,3.2704,2.8171,0.0
579928,3.7181,3.192,0.0,5.6778,0.0,0.0
579929,8.5762,2.4484,0.6875,4.2716,3.1675,0.9501
579930,8.2038,9.4694,1.1489,2.7772,5.9865,1.0472
579931,0.8791,2.2193,0.0,0.8791,0.8656,0.7028
579932,4.8523,3.69,0.0,2.1352,2.1352,3.5953
579933,7.3248,8.8604,1.3587,2.2597,3.4535,1.7129
579935,4.437,3.4248,3.3686,0.6341,0.0,0.7877
541608,3.1339,3.9543,0.4961,1.864,0.5582,0.0
537842,7.5848,6.2306,0.0,4.7225,2.5077,3.0283
579936,2.3032,5.3948,1.7654,2.5487,1.6459,1.4843
579937,3.7775,2.6581,0.0,3.4888,4.5498,3.8589
579938,1.825,3.4776,2.007,1.4804,2.8633,0.0
579939,2.0842,2.7135,0.0,0.8182,0.8182,0.0
579940,2.6721,1.8572,0.0,0.0,1.3151,0.871
579941,3.1213,1.4103,0.0,2.2534,0.0,0.5202
579942,3.6491,3.8952,2.2391,4.1692,4.2159,0.0
579943,6.6678,4.8514,1.813,6.1442,4.3128,2.2992
579944,0.0,0.0,0.0,0.0,0.0,0.0
541609,1.9438,2.3046,0.0,2.5296,1.2894,1.2757
579946,1.3767,3.0153,0.6115,1.0992,2.2991,0.0
579948,10.1113,3.9312,0.8753,1.4516,2.0298,1.2426
579949,4.982,3.5215,1.5543,5.6735,4.2268,1.4125
579952,6.7307,4.6675,1.5241,2.7299,2.4551,0.0
579953,3.5521,2.0666,0.0,1.3127,1.6542,0.0
579954,0.0,0.0,0.0,0.0,0.0,0.0
579955,2.1578,0.5935,2.0872,1.5375,0.0,0.0
579956,10.7423,0.0,0.0,6.5104,4.454,4.454
579957,4.7126,5.092,0.0,1.7264,0.0,1.2052
579958,3.7631,2.3016,0.0,1.369,0.504,1.0993
541610,9.4215,11.3215,2.3368,7.265,2.1428,3.9556
579959,1.9938,1.0554,0.0547,1.1819,0.3335,0.1892
579960,6.0315,1.5718,0.8797,1.2758,2.372,0.6087
579961,4.0156,3.7034,1.2588,2.7191,1.0532,1.0532
579962,6.6824,4.1363,0.0,4.1074,3.4168,0.0
579963,0.0,0.0,0.0,0.0,0.6163,0.0
579964,8.5954,5.0729,0.8007,5.0648,2.6413,1.239
579965,7.0779,3.6572,0.0,2.5275,4.8606,1.4243
579966,1.4911,1.4911,1.2163,0.0,1.6805,0.5413
579967,6.5312,0.0,0.0,0.7671,0.8363,0.0
579968,0.0,0.0,1.1818,0.0,0.0,0.517
541611,5.5204,3.4198,2.3147,2.6379,1.0658,1.0658
579973,6.867,4.6758,4.024,3.0537,4.9087,0.8227
579974,1.9616,1.1615,0.9702,0.0,0.0,0.0
579975,0.0,0.0,0.0,0.0,0.3938,0.0
579976,1.406,0.0,0.0,0.0,0.616,0.0
579977,2.9469,3.3309,2.8603,2.4293,1.3454,0.312
579979,6.2944,3.7826,0.0,1.9815,2.6094,1.8356
579982,4.652,2.5971,3.9159,2.4315,2.3048,1.2062
579983,2.5997,2.1153,1.0959,2.1153,0.4711,1.4626
579984,3.4017,2.6326,0.5981,1.1709,1.1167,0.3254
541612,9.4019,3.1024,2.6688,2.5381,2.4285,0.0
579985,7.7753,0.6822,0.5519,0.9344,2.4626,0.0
579986,3.0513,2.0466,0.0,2.8451,1.6234,0.0
579990,4.9942,4.2718,0.0,1.8237,1.0469,0.0
579995,4.0477,4.1878,0.0,0.9145,0.0,0.0
579997,0.6253,3.0442,1.7439,2.0864,1.1216,0.0
579999,4.8085,6.1675,3.7192,2.9546,2.92,1.4422
580000,0.2285,0.6909,0.0,0.0,0.0,0.0
580001,5.0845,4.1535,0.701,3.5411,2.3986,0.4668
580002,2.8974,5.373,0.0,0.9202,2.4837,1.23
541613,3.9025,2.7756,0.0,4.3247,3.8061,1.2961
580003,5.6148,2.2027,0.0,3.4075,0.0,1.0854
580004,0.0,0.6894,0.0,3.4074,1.7107,0.0
580005,7.6542,4.8078,1.7028,4.0661,3.0289,0.0
580006,2.9477,4.2892,1.0116,1.9659,1.0116,0.0
580007,4.4419,3.2898,1.1555,1.9745,1.0233,0.0
580008,2.4132,1.5035,1.3409,1.998,0.5319,1.2252
580010,0.8969,0.8969,1.0872,0.8969,0.3888,0.0
580011,2.0648,1.6214,0.0,1.7877,0.9069,0.4827
580012,3.1581,6.823,1.1042,0.6762,2.3367,1.9479
541614,4.5932,2.576,1.1118,1.0144,2.3689,0.7824
580015,0.0,1.212,0.0,1.212,2.1368,0.0
580016,5.5278,6.1435,1.3217,5.7851,3.1136,1.568
580017,1.8654,2.8325,0.0,1.0344,1.8638,0.5602
580018,7.4324,8.6661,0.3556,3.2377,3.2846,3.7739
580019,3.4009,2.4901,0.0,3.4956,3.268,0.0
580021,2.8484,0.909,1.0084,3.6043,2.7606,1.687
580022,5.7963,4.8567,0.7087,2.8852,2.1295,2.5136
580023,0.9924,3.413,0.0,0.9924,3.2739,1.0362
580024,6.805,5.5088,0.0,2.1463,2.2965,3.8989
580025,2.2615,1.3139,0.5529,0.0,0.0,0.0
541615,2.6208,0.0,0.0,1.9224,0.0,0.0
580026,6.4853,2.7144,0.0,2.5183,2.0044,0.0
580027,3.7583,3.6507,1.8978,2.7218,1.2947,0.9443
580030,5.0983,3.3956,0.0,3.1436,4.5407,0.0
580033,0.0,0.8884,0.0,0.8884,0.4279,0.0
580034,1.1034,1.1034,1.1034,1.1034,0.0,0.0
580035,6.5126,5.6561,3.7743,4.6334,5.4436,2.4691
580036,2.99,7.1976,1.9938,2.7591,0.0,0.0
580037,2.1102,3.343,2.2274,0.6145,2.3533,1.7486
580038,2.3081,1.4696,2.0999,1.2258,1.2659,0.0
541616,2.6311,3.5415,0.0,1.7584,2.8896,0.7437
580039,1.3397,0.0,0.0,0.0,0.0,0.0
580040,5.7389,3.0963,0.0,1.2797,0.7493,1.055
580041,6.9126,1.637,0.0,1.4979,3.6344,0.0
580042,4.7147,3.5341,0.0,3.6407,0.0,0.0
580043,5.2866,0.9191,0.5284,1.3948,2.2902,0.8418
580044,2.4895,5.7022,1.3802,2.4832,3.2391,2.4895
580046,1.1755,0.0,0.0,0.0,2.2598,0.0
580047,5.9051,5.0872,1.7939,3.7028,1.7885,0.2888
580050,3.131,0.0,1.766,2.2796,0.4934,0.0
580051,9.1485,9.634,0.7293,2.6595,7.0706,0.0
541617,2.2479,2.7341,0.0,1.0077,1.4759,0.5507
580052,5.3197,4.4539,0.1742,3.3933,1.8746,1.1622
580053,2.165,3.4727,0.0,3.882,2.3415,1.3876
580055,5.4929,0.0,1.1777,1.1777,2.3187,1.1264
580056,3.3418,1.3484,0.6272,2.0812,1.6859,0.3892
580057,3.9843,4.1097,0.9968,1.8882,1.7713,1.1126
580058,1.8604,1.3723,0.0,0.0,1.8635,1.2999
580059,3.0756,0.762,0.0,4.3634,1.9984,0.0
580061,0.3691,0.0,0.0,0.0,0.5435,0.1744
580062,1.7314,0.2133,1.1886,0.0,0.9232,0.0
580063,5.4234,2.7148,1.7706,4.4972,3.4073,2.1249
541619,9.0679,2.4645,0.7823,0.0,0.6194,1.2303
537843,3.1181,4.0595,0.8739,4.4465,0.639,0.0
537475,6.6307,4.5122,0.6011,0.0,3.079,0.0
580064,9.6987,11.3622,0.9751,2.0216,6.3977,2.8334
580065,4.0203,1.0072,0.0,3.8868,0.925,2.842
580066,0.0,0.0,0.0,0.0,0.5787,0.0
580067,1.181,0.0,0.0,1.351,1.181,1.181
580068,3.0583,2.1934,0.8649,1.8713,1.0064,0.0
580069,3.5323,4.154,0.0,2.0706,3.7327,2.2153
580071,3.8305,3.8066,0.9357,5.2276,0.0,0.0
580072,3.0492,6.9275,0.697,1.3295,1.4136,0.0
580074,2.7274,1.489,1.9674,4.467,1.3651,0.0
580075,3.8436,2.1371,0.0,1.7064,1.3366,3.043
541620,1.5261,0.5008,0.0,0.5008,0.0,0.3806
580076,2.0008,5.41,1.0555,2.3432,3.1189,1.5636
580078,8.3804,0.8615,0.0,3.7951,1.5384,0.0
580079,2.1719,1.588,0.0,0.9057,0.0,0.0
580081,5.53,2.6795,2.3175,3.0629,2.5704,0.0
580082,6.1928,5.8537,0.0,7.0931,5.3575,1.2192
580083,5.0248,3.0787,3.0857,6.4115,3.7903,1.2345
580084,2.9561,1.0964,1.2304,1.0149,1.0149,1.0149
580085,4.7351,2.7192,1.1916,4.57,2.205,0.0
580086,4.2198,2.2798,1.0076,0.0,1.1555,1.452
580087,7.0788,4.2526,0.0,7.4801,4.4567,3.1304
541621,6.6053,4.3919,1.814,3.172,4.3991,2.2413
580088,5.2916,3.2631,0.4088,1.5014,4.3582,0.0
580089,0.2517,0.1989,1.1199,0.0,0.0,0.352
580090,1.3421,1.2319,0.0,1.2319,0.6109,0.0
580091,5.1035,5.0562,0.0,0.0,0.0,0.0
580092,5.1365,2.0345,1.4975,2.4648,2.0345,1.7185
580093,3.7747,3.3755,0.0,3.3755,0.5823,3.3755
580094,1.9946,4.6405,0.0,0.9585,1.9098,0.0
580095,2.3145,3.4286,0.0,0.8444,2.4894,0.0
580096,4.2875,0.0,3.2914,1.1528,4.4244,0.0
580097,3.3324,2.4968,1.7929,0.8357,1.5395,0.0
541622,3.4693,0.0,1.3545,4.0953,3.022,0.7038
580098,2.673,2.5914,1.1044,2.9097,3.3183,1.3532
580099,4.75,7.7758,5.1745,4.2868,3.4062,0.0
580100,2.4363,0.7013,0.5928,0.7013,0.6466,0.5064
580101,8.5606,4.0312,1.9311,3.6284,4.0597,1.1351
580102,0.0,0.0,3.1735,0.0,0.4984,0.0
580103,4.2071,2.8201,0.0,3.6315,2.0543,2.9948
580104,4.0851,4.3233,4.1488,2.8255,0.2652,0.0
580107,1.9678,3.6936,1.31,0.6579,1.6555,1.31
580108,4.662,2.8675,0.0,0.0,5.1734,0.0
580109,3.2604,8.6411,1.0585,5.6231,1.9417,1.2122
541623,10.9465,4.3621,0.8207,4.856,5.3031,0.9698
580110,2.0263,2.9682,0.0,0.0,0.0,0.0
580111,0.9504,0.8881,0.0,1.3576,0.8762,0.0
580113,5.9127,8.226,1.4492,1.4492,4.8311,2.1665
580114,0.6046,1.4971,0.0,0.8924,0.0,1.452
580115,2.5094,1.2393,1.2983,3.3811,1.6348,0.0
580117,6.6315,4.2216,1.3983,4.7192,2.3663,2.2336
580118,0.0,3.2427,1.6475,1.3751,3.0225,0.0
580119,1.0769,1.0738,0.0,0.0,0.0,0.0
580120,2.5023,2.5774,0.9167,0.9836,0.6309,0.0
541624,4.4239,4.0959,0.0,0.7334,2.5333,0.0
580122,6.4968,5.0715,0.6494,3.9366,4.345,2.3143
580123,3.7741,2.5214,0.0,1.8116,2.6101,0.8796
580124,1.0198,0.9639,1.0198,2.361,0.0,0.0
580125,4.7414,4.9481,1.8728,5.9297,2.9058,0.4634
580126,1.9611,1.8128,0.0,1.0261,3.2842,0.0
580127,1.8424,2.5154,1.9508,1.5992,0.2693,0.0
580128,4.1497,4.5935,0.0,4.547,1.9222,0.0
580129,3.2017,0.9887,0.0,1.3114,1.5797,0.1962
580130,1.4378,1.918,1.5187,4.7988,3.4367,1.4378
580132,0.8494,1.5409,0.0,1.9608,0.8494,1.9271
541625,1.4188,0.3697,1.3262,0.2494,0.7681,1.0718
580133,5.1273,5.7054,2.8638,3.2474,4.3951,2.5778
580136,2.2233,2.6796,0.0,0.7109,3.0064,1.3999
580137,2.4183,2.7763,0.0,2.7763,0.0,0.0
580138,0.0,8.4125,0.0,0.0,1.7721,2.9674
580139,2.2142,1.3663,1.7363,1.7363,0.3051,0.0
580140,0.3898,0.0,0.3898,0.0,0.0,0.0
580141,4.9539,2.9781,0.0,1.8624,2.6592,0.1585
580142,3.0189,2.0731,0.8181,0.0,2.0731,0.0
580143,6.528,5.0723,0.8958,4.1088,3.3834,0.0
580144,3.5682,1.4186,0.0,0.8457,1.1388,0.0
541626,3.9336,3.6563,0.0,1.256,1.6199,0.5479
580146,5.2487,5.65,1.5501,2.774,0.8615,1.9263
580147,1.1069,0.8749,0.0,2.0325,0.0,0.0
580148,0.2602,0.2084,0.0,1.3263,0.0,0.0
580149,1.8334,1.2314,0.0,0.0,1.3912,0.0
580150,7.1003,2.2682,0.6795,0.0,0.0,0.0
580151,4.2032,4.4359,2.0188,3.0862,3.7871,2.3706
580152,0.2921,0.9474,0.0,0.701,0.0,0.0
580153,4.2277,1.2721,3.2229,5.2359,1.1207,1.1207
580154,1.724,1.288,0.7183,0.6975,1.8579,0.2424
580156,5.9101,3.8779,1.0881,3.5546,3.5824,0.4111
541627,1.608,0.7448,0.0,0.5024,1.3191,0.0
580157,4.2702,1.8967,2.423,2.6824,1.4418,0.9673
580158,4.66,4.87,0.0,1.0209,2.5796,1.1923
580159,9.8151,6.8397,0.658,2.8474,6.0544,1.3545
580160,1.2084,1.2084,0.0,0.6261,0.0,0.0
580161,5.7931,4.3505,0.5003,2.4354,3.3733,0.5439
580162,3.7737,2.9544,0.0,3.8512,1.9967,0.9149
580166,2.7059,4.2253,1.7115,0.0,2.7003,0.6341
580167,4.5561,4.9754,0.5736,1.9509,2.7982,1.3964
580168,10.1874,4.4728,1.81,5.6924,9.7442,1.4869
580169,2.0704,2.5475,0.5689,3.2926,3.9517,1.1515
541628,2.2877,1.4754,1.1386,1.1386,2.2716,0.0
580171,4.0294,5.6177,0.8244,3.1811,0.7567,0.0
580172,2.4075,0.9436,0.0,1.1966,0.0,0.0
580173,9.6316,6.7307,2.7254,3.9572,5.2219,2.3088
580174,4.3795,2.6909,0.0,2.491,2.0533,1.2645
580175,0.3157,1.7691,0.0,0.4841,0.0,0.0
580176,1.644,0.9353,0.0,1.644,1.644,0.0
580178,2.7488,3.9729,2.5492,3.203,0.6259,0.0
580179,1.8674,1.8447,2.7144,3.8129,0.8287,1.2891
580180,1.4156,1.4156,0.0,0.0,1.2576,0.0
580182,5.6774,6.6798,0.7557,1.0538,0.9871,0.0
541629,4.4796,4.0043,0.6136,2.123,6.0937,1.5511
537845,0.0,0.0,0.0,0.0,0.6149,3.237
580183,7.6385,3.9949,0.0,1.3717,2.5349,0.5713
580184,3.9738,1.1371,1.7909,1.8498,3.4372,0.0
580185,5.019,6.5128,0.0,1.026,0.0,0.0
580186,4.3656,3.7662,2.3093,7.2009,2.8812,2.7361
580187,2.5938,2.8337,1.8053,2.6984,2.4883,0.0
580189,3.229,2.1319,1.0215,1.0215,2.4126,0.0
580191,6.231,4.0191,0.5588,1.1602,2.0208,2.7925
580192,8.1824,2.8484,0.0,3.2697,3.6927,1.0142
580193,4.4436,2.3881,0.0,2.708,2.7865,0.7238
541630,4.493,3.1272,2.0576,0.6924,1.935,0.37
580194,12.3294,4.0543,0.5372,3.1489,4.5654,1.3744
580196,5.525,3.7284,0.0,4.766,1.0294,0.0
580197,5.7194,4.3456,1.2771,1.8197,0.7358,0.0
580198,4.3916,1.8338,0.6629,0.8327,0.0,0.0
580199,6.6761,4.8443,2.2857,2.2541,4.3286,0.0
580200,2.1428,0.0,2.0525,2.0525,1.1729,0.0
580201,4.1721,0.8731,0.0,0.0,0.0,0.5032
580202,5.4905,4.1199,2.3372,3.4545,6.7437,2.9129
580203,2.1295,4.0389,2.9383,1.0839,1.7323,1.4077
580204,5.4243,3.337,0.0,1.8298,1.4444,1.9229
541631,0.0,0.0,2.69,2.69,0.0,0.0
580205,4.6726,5.0177,0.0,0.6103,3.841,1.4406
580207,3.5355,2.8936,0.8069,1.1997,1.3655,1.5392
580208,7.6665,2.9781,1.085,1.085,1.5646,0.0
580209,3.15,1.8243,0.5592,1.5929,1.8672,0.1198
580210,7.2167,2.5075,0.9852,0.9153,4.3956,0.8522
580211,3.5354,3.4749,0.0,0.4342,1.1775,0.0
580212,3.4704,1.3775,0.5289,1.3775,0.6369,0.4518
580213,3.472,6.3794,1.3989,4.1344,3.4784,0.9141
580215,5.1878,6.111,1.4129,6.4977,1.1077,0.8244
580216,8.4096,8.1565,0.4282,4.732,4.1082,1.046
541632,5.0955,4.443,1.3114,1.7146,2.444,0.0
580217,1.643,3.7573,0.0,1.2826,0.5834,0.0
580218,8.4093,2.0746,1.0077,0.0,2.4521,1.3925
580219,6.4512,4.2723,2.4288,5.0942,3.1804,1.8484
580220,1.153,0.0,0.0,0.0,0.0,0.0
580221,4.757,2.0566,0.0,1.4965,2.94,1.4965
580222,7.2102,2.8422,1.1436,4.2983,2.5966,0.4153
580223,3.5547,0.8852,0.8852,0.8852,0.521,0.0
580225,1.1798,0.2336,0.8376,0.8981,1.1693,1.1693
580226,1.3318,0.2225,0.6388,0.0,0.0,0.3937
541633,1.9216,2.6037,0.0,1.6742,2.0115,0.0
580227,0.0,2.3862,0.0,1.7771,0.0,1.7771
580228,8.2916,5.3699,1.2949,1.4794,5.1893,2.6528
580229,3.099,2.8669,0.0,0.8158,0.0,0.0
580230,2.2142,4.1702,2.1535,2.4118,1.4001,0.0
580231,2.9804,3.9463,0.5693,3.4086,0.7279,0.7664
580233,3.628,3.1447,0.5745,0.6797,0.6919,0.4908
580234,6.1227,2.4532,0.5947,0.7186,2.2523,0.0
580235,1.1522,0.7232,1.3003,1.7659,0.0,0.0
580236,3.5109,0.1665,0.9741,1.5189,2.9455,0.6096
580237,2.0827,3.5464,0.0,6.2475,1.4921,0.0
580238,2.9732,2.8725,0.0,2.2518,1.6149,0.0
580239,3.0765,2.6952,1.4002,2.1077,1.1234,0.0
580240,4.9305,1.8525,3.7426,4.4059,1.6721,0.0
580244,2.7591,1.4327,0.0,1.185,1.6618,0.0
580245,5.1396,4.8448,0.3875,2.809,1.4056,0.0
580246,8.9559,5.2308,1.2509,4.5616,1.0776,0.0
580248,5.4779,2.4118,1.2523,1.2523,2.4952,1.902
541635,1.4573,5.4745,0.9732,2.2998,3.1545,1.9157
580249,8.5233,0.9387,0.0,0.4689,2.1867,0.0
580250,1.4803,1.0239,0.146,0.0,0.0,0.6138
580251,7.3523,2.3607,1.6401,0.577,0.577,0.0
580252,11.2754,3.9728,0.8021,3.1995,4.5826,1.1586
580254,6.5664,4.1627,0.388,3.9985,3.2277,0.4231
580255,3.8247,0.1657,0.7442,0.7442,1.5385,0.2932
580256,2.2898,0.5089,1.3349,0.0,0.418,0.0
580257,3.0885,0.9154,0.0,0.0,2.7855,0.9154
580258,1.9965,1.9524,0.0,0.8936,0.8331,0.805
541636,3.72,5.254,1.3124,1.795,1.7728,0.0
580259,2.7767,4.9671,0.4816,1.0781,1.227,0.5093
580260,4.8714,2.0125,1.2204,0.7922,0.5023,0.7393
580261,4.5392,5.4746,1.174,1.4619,1.1644,2.111
580262,1.3251,1.4187,0.0,1.2656,1.4298,0.0
580263,3.1897,1.84,1.7609,1.9122,2.7336,0.6554
580264,3.4509,4.2842,0.0,2.7372,1.7467,0.8412
580265,4.2524,5.8101,0.8799,2.1168,3.2277,1.0344
580266,3.5446,2.733,1.5429,3.3215,2.5646,0.0
580267,7.1979,3.1042,0.0,0.3519,4.298,0.5881
580268,0.9805,0.0,0.0,0.0,0.0,0.0
541637,3.0867,1.0671,0.0,2.9686,1.0602,1.0683
580269,5.2657,3.9807,1.2585,1.4276,1.199,1.2481
580270,3.9114,3.6806,2.8909,1.7291,1.8551,0.2404
580272,1.9241,7.9272,0.0,2.8146,4.2748,0.0
580273,2.608,2.3348,2.0485,0.9191,4.1786,2.8932
580275,3.3046,0.4041,1.3344,0.4041,0.0,1.2707
580277,2.728,0.8759,0.0,3.3061,1.1613,0.0
580278,2.316,2.0499,0.0,1.1307,0.5438,0.9391
580279,0.0,0.0,0.0,0.0,0.0,0.0
580280,0.0,0.0,0.0,0.0,0.0,0.0
580281,7.0789,3.8607,0.0,5.4278,4.0411,0.6157
541638,5.7114,5.5772,1.5572,2.8002,1.5093,0.6596
580282,2.3491,4.3517,0.6409,2.2913,3.7682,0.0
580283,1.8,2.6819,0.0,0.882,0.0,0.0
580284,5.5463,0.8004,0.0,1.8196,0.8004,0.0
580285,7.7556,2.1135,1.2194,2.8833,3.3491,0.0
580286,0.8278,2.1185,0.0,1.2458,3.4346,2.1692
580288,2.384,3.4356,0.0,4.5172,0.0,0.0
580290,2.0373,1.0297,2.2571,1.9375,1.6342,0.0
580291,4.4061,0.5326,0.0762,1.6677,0.8635,0.506
580292,2.8777,4.3443,0.0,3.7616,2.8132,0.0
541639,7.1126,2.1038,2.6196,3.026,3.5072,0.7448
537846,4.8042,1.874,0.0,1.874,0.0,0.0
580293,4.1032,4.1239,1.4038,1.5122,2.8315,1.8515
580295,2.2309,2.2703,1.5199,1.4094,1.837,0.0
580296,1.8181,3.4035,0.9277,1.576,1.026,0.0
580298,4.145,2.1124,0.0,2.6392,1.3096,0.0
580299,2.7667,1.4259,0.0,1.3898,1.0068,0.0
580300,4.3261,0.6516,0.0,1.6466,1.061,0.0
580301,5.7081,1.5072,1.2071,1.5072,1.2763,0.0
580302,1.2136,2.69,0.0,1.2136,0.0,0.0
580303,6.7212,2.2121,3.0942,2.6388,2.2076,0.4634
580304,2.3751,1.8498,0.0,0.655,3.435,1.1947
580305,9.3028,7.9604,2.4266,5.4696,6.3058,1.1054
580306,6.8666,3.0769,0.6915,4.3574,3.4879,1.2904
580307,5.2845,3.27,0.0,2.4483,6.3918,1.2339
580308,5.3671,6.3926,1.4822,4.8177,4.7218,3.9675
580310,2.4203,4.3261,0.7731,5.4744,0.7731,0.0
580311,5.5811,7.1111,1.0205,1.0781,1.5989,1.2301
580313,2.3044,1.4427,0.5014,1.5417,1.5024,0.0
541641,0.8199,0.7755,0.0,0.5231,0.5231,0.0
580314,7.7493,2.7855,0.598,3.1416,4.1934,1.2552
580316,3.3576,2.1192,1.308,0.0,0.0,0.0
580317,1.1522,1.1522,1.1522,1.1522,0.0,1.3255
580318,3.9777,3.1126,0.0,2.269,1.8974,0.0
580319,7.7999,5.4129,1.8288,1.74,2.9896,2.3306
580320,2.3127,1.4823,1.8509,3.7429,0.0,1.1363
580322,1.6638,3.9016,1.1116,3.9016,3.5232,0.0
580323,2.1418,5.5464,0.9564,2.1418,3.0859,1.1854
580325,2.8401,1.6449,0.8013,2.4886,0.508,0.0
580326,1.9784,0.7382,0.0,0.4979,1.1205,0.0
580327,2.3748,1.5585,0.5519,1.6359,0.0,0.0
580328,4.9017,1.5312,0.5134,0.709,0.4359,1.766
580329,0.3123,3.0214,0.0,0.0,0.5008,0.0
580330,1.7788,3.1657,0.0,0.8996,0.0,0.0
580331,5.2838,2.8041,0.0,1.1599,1.8709,0.0
580332,5.2019,0.6897,0.6897,2.2899,3.1374,1.2687
580334,1.9981,2.9609,0.6143,1.0765,1.0639,0.0
580337,7.3003,7.1124,3.1512,4.68,2.401,2.2292
580339,6.9655,2.3104,0.5338,2.5268,4.3278,0.0
541643,11.8021,3.1783,0.7286,3.1009,1.9173,1.3386
580341,1.1028,0.0,0.0,0.0,0.5258,0.0
580342,3.9218,1.8651,0.0,0.0,0.4574,0.0
580343,1.9764,2.2682,0.0,0.0,0.58,0.0
580344,5.6491,3.8701,2.151,3.7715,0.7842,0.0
580345,2.7372,2.4605,1.7392,2.1632,0.0,0.0
580346,2.4722,1.8077,0.0,0.0,0.0,0.0
580347,7.9047,6.2203,1.9269,5.6787,3.5694,0.3491
580349,2.856,2.4112,0.0,1.3459,3.2436,0.0
580350,2.2716,1.9779,1.1986,2.5981,3.3254,0.0
580351,3.034,0.296,0.0679,1.2005,0.189,0.0
541644,1.5992,3.7489,1.2192,1.2192,1.5244,0.0
580352,2.7332,0.7793,0.0,0.7793,0.0,1.1796
580353,7.344,0.7221,2.4244,1.892,4.4493,1.0472
580355,3.4986,5.7995,0.0,1.2938,0.0,0.0
580356,2.2024,4.0387,0.0,4.6217,0.0,0.0
580357,0.972,0.2717,0.7306,0.6605,0.0,0.0
580358,8.3834,3.5071,1.5089,5.0682,2.7983,0.5759
580359,7.3558,5.3116,2.0237,1.9341,3.9106,0.0
